vendor_id,item_name,total_spend,average_invoice_amount,total_purchase_orders,total_quantity_purchased,latest_active_contract_price,total_vendors,gold_load_timestamp
V0131,Safety Pneumatic Cylinder,0.0,0.0,3,538.0,0.0,500,2026-07-11T20:39:56.570Z
V0135,Instrumentation Pneumatic Cylinder Premium,576391.55,72048.94375,7,2699.0,0.0,500,2026-07-11T20:39:56.570Z
V0366,Electrical Pvc Pipe Premium,494805.23,123701.3075,3,1320.0,0.0,500,2026-07-11T20:39:56.570Z
V0110,Electrical Pvc Pipe Kit,0.0,0.0,1,108.0,0.0,500,2026-07-11T20:39:56.570Z
V0317,Safety Hydraulic Pump Heavy Duty,273656.81,136828.405,2,794.0,0.0,500,2026-07-11T20:39:56.570Z
V0217,Mechanical Pvc Pipe Premium,510090.76,102018.152,4,1004.0,0.0,500,2026-07-11T20:39:56.570Z
V0217,Electrical Pneumatic Cylinder Kit,320884.99,80221.2475,4,966.0,0.0,500,2026-07-11T20:39:56.570Z
V0241,Fluid Safety Helmet Kit,0.0,0.0,2,403.0,0.0,500,2026-07-11T20:39:56.570Z
V0393,Electrical Conveyor Belt,296484.89,49414.14833333334,5,1224.0,0.0,500,2026-07-11T20:39:56.570Z
V0415,Structural Pneumatic Cylinder Premium,574088.64,95681.44,2,1768.0,0.0,500,2026-07-11T20:39:56.570Z
V0131,Instrumentation Flow Meter Premium,65663.17,21887.72333333333,3,473.2023478892497,0.0,500,2026-07-11T20:39:56.570Z
V0246,Electrical Copper Wire Premium,173684.45,43421.1125,4,1417.0,0.0,500,2026-07-11T20:39:56.570Z
V0393,Electrical Copper Wire Premium,2223683.7,444736.74000000005,3,1654.0,1344.0,500,2026-07-11T20:39:56.570Z
V0230,Mechanical Welding Rod Heavy Duty,1504221.56,376055.39,2,1820.0,822.36,500,2026-07-11T20:39:56.570Z
V0135,Safety Pneumatic Cylinder Kit,688543.25,57378.604166666664,5,3059.0,221.52,500,2026-07-11T20:39:56.570Z
V0217,Safety Lubricant Standard,1160845.57,193474.2616666667,4,2297.0,503.77,500,2026-07-11T20:39:56.570Z
V0464,Electrical Conveyor Belt,480565.65,160188.55000000002,3,563.0,1646.43,500,2026-07-11T20:39:56.570Z
V0135,Instrumentation Hydraulic Pump Premium,1596176.5099999998,266029.4183333333,5,1020.0,3182.84,500,2026-07-11T20:39:56.570Z
V0113,Structural Copper Wire Standard,684026.09,171006.5225,2,250.0,2723.06,500,2026-07-11T20:39:56.570Z
V0131,Instrumentation Steel Rod,2371368.45,474273.69000000006,4,1519.0,3089.44,500,2026-07-11T20:39:56.570Z
V0464,Structural Gearbox Heavy Duty,1043554.77,521777.385,2,570.0,2786.52,500,2026-07-11T20:39:56.570Z
V0113,Electrical Safety Helmet Kit,1912852.29,382570.458,3,1400.0,1509.55,500,2026-07-11T20:39:56.570Z
V0464,Safety Hydraulic Pump Standard,252344.80000000002,25234.480000000003,6,2606.0,105.74,500,2026-07-11T20:39:56.570Z
V0465,Instrumentation Pneumatic Cylinder Premium,230591.42,115295.71,2,862.0,575.63,500,2026-07-11T20:39:56.570Z
V0157,Safety Pneumatic Cylinder,314224.75,52370.791666666664,5,2014.0,238.84,500,2026-07-11T20:39:56.570Z
V0113,Mechanical Safety Helmet Standard,2162328.36,720776.12,2,862.0,2503.07,500,2026-07-11T20:39:56.570Z
V0366,Mechanical Safety Helmet Standard,186227.13,186227.13,1,70.0,2661.82,500,2026-07-11T20:39:56.570Z
V0464,Structural Copper Wire Standard,530896.13,176965.37666666668,2,253.0,2499.54,500,2026-07-11T20:39:56.570Z
V0465,Structural Pressure Gauge Standard,1270054.48,254010.896,3,1415.0,1726.38,500,2026-07-11T20:39:56.570Z
V0157,Structural Valves Standard,4401528.76,880305.752,4,1609.0,3551.34,500,2026-07-11T20:39:56.570Z
V0066,Structural Conveyor Belt Standard,1428518.34,357129.585,2,1308.0,1592.43,500,2026-07-11T20:39:56.570Z
V0097,Instrumentation Steel Rod,1.064058274E7,1520083.2485714287,4,3143.0,3365.61,500,2026-07-11T20:39:56.570Z
V0175,Safety Transformer Oil Heavy Duty,114152.89,114152.89,1,245.0,459.92,500,2026-07-11T20:39:56.570Z
V0484,Safety Conveyor Belt Standard,61572.77,30786.385,1,412.0,136.93,500,2026-07-11T20:39:56.570Z
V0157,Safety Welding Rod Kit,767008.13,95876.01625,5,2663.2023478892497,283.76,500,2026-07-11T20:39:56.570Z
V0113,Structural Transformer Oil Kit,970614.36,485307.18,2,720.0,3050.12,500,2026-07-11T20:39:56.570Z
V0415,Safety Conveyor Belt,540550.6,90091.76666666666,5,2355.0,295.57,500,2026-07-11T20:39:56.570Z
V0301,Fluid Lubricant Standard,265339.35000000003,66334.83750000001,3,1285.0,265.29,500,2026-07-11T20:39:56.570Z
V0113,Structural Transformer Oil,542741.29,135685.3225,3,1018.0,567.73,500,2026-07-11T20:39:56.570Z
V0157,Safety Control Panel Kit,262678.27,65669.5675,3,771.0,232.64,500,2026-07-11T20:39:56.570Z
V0464,Instrumentation Steel Rod,55832.31,11166.462,4,875.0,0.0,500,2026-07-11T20:39:56.570Z
V0415,Electrical Copper Wire Premium,38974.79,7794.9580000000005,5,719.0,0.0,500,2026-07-11T20:39:56.570Z
V0157,Electrical Safety Helmet Kit,180975.77000000002,60325.256666666675,3,338.0,0.0,500,2026-07-11T20:39:56.570Z
V0146,Mechanical Electric Motor Premium,469549.38,78258.23,4,1125.0,0.0,500,2026-07-11T20:39:56.570Z
V0415,Safety Transformer Oil Kit,68308.73999999999,22769.579999999998,2,164.0,0.0,500,2026-07-11T20:39:56.570Z
V0131,Safety Pressure Gauge Kit,121773.61000000002,60886.80500000001,2,280.0,0.0,500,2026-07-11T20:39:56.570Z
V0097,Mechanical Safety Helmet Standard,5860666.65,586066.665,6,2613.0,2688.94,500,2026-07-11T20:39:56.570Z
V0097,Safety Lubricant Standard,129805.72,21634.286666666667,5,1134.0,0.0,500,2026-07-11T20:39:56.570Z
V0072,Electrical Conveyor Belt Standard,133245.33,133245.33,1,272.0,0.0,500,2026-07-11T20:39:56.570Z
V0290,Safety Hydraulic Pump Heavy Duty,263096.03,87698.67666666668,3,433.0,0.0,500,2026-07-11T20:39:56.570Z
V0290,Electrical Gearbox Premium,188243.17,62747.723333333335,3,768.0,0.0,500,2026-07-11T20:39:56.570Z
V0113,Mechanical Circuit Breaker Heavy Duty,268324.02,89441.34000000001,2,628.0,0.0,500,2026-07-11T20:39:56.570Z
V0317,Structural Bearing Kit,278739.53,139369.765,2,917.0,0.0,500,2026-07-11T20:39:56.570Z
V0113,Structural Conveyor Belt Premium,836402.08,119486.01142857142,3,2286.0,0.0,500,2026-07-11T20:39:56.570Z
V0230,Electrical Copper Wire Premium,518319.01,86386.50166666666,4,1114.0,0.0,500,2026-07-11T20:39:56.570Z
V0017,Structural Flow Meter Premium,60303.33,60303.33,1,178.0,0.0,500,2026-07-11T20:39:56.570Z
V0415,Fluid Bearing Premium,554475.6499999999,79210.80714285713,4,1601.0,0.0,500,2026-07-11T20:39:56.570Z
V0027,Electrical Lubricant Heavy Duty,1069149.5499999998,152735.64999999997,4,2779.0,0.0,500,2026-07-11T20:39:56.570Z
V0097,Structural Valves Standard,1177247.0300000003,84089.07357142858,8,3030.0,0.0,500,2026-07-11T20:39:56.570Z
V0017,Safety Lubricant Kit,315121.49,78780.3725,3,1066.0,0.0,500,2026-07-11T20:39:56.570Z
V0027,Safety Gearbox Premium,555056.08,69382.01,5,1921.0,0.0,500,2026-07-11T20:39:56.570Z
V0415,Electrical Conveyor Belt Standard,432719.35,86543.87,5,1182.0,0.0,500,2026-07-11T20:39:56.570Z
V0113,Mechanical Flow Meter Premium,981380.29,140197.1842857143,4,2866.0,0.0,500,2026-07-11T20:39:56.570Z
V0027,Structural Bearing Kit,67227.4,22409.13333333333,2,306.0,0.0,500,2026-07-11T20:39:56.570Z
V0246,Mechanical Pvc Pipe Premium,346629.78,69325.956,3,799.0,0.0,500,2026-07-11T20:39:56.570Z
V0066,Structural Copper Wire Standard,645439.3900000001,92205.62714285716,4,2464.2023478892497,0.0,500,2026-07-11T20:39:56.570Z
V0027,Safety Pneumatic Cylinder,153334.26,38333.565,3,715.0,0.0,500,2026-07-11T20:39:56.570Z
V0484,Instrumentation Flow Meter Premium,2696945.5300000003,539389.106,3,1779.0,1511.45,500,2026-07-11T20:39:56.570Z
V0048,Mechanical Flow Meter,499846.2,166615.4,2,667.0,0.0,500,2026-07-11T20:39:56.570Z
V0464,Instrumentation Circuit Breaker Standard,230874.70999999996,38479.118333333325,6,1029.0,0.0,500,2026-07-11T20:39:56.570Z
V0175,Structural Copper Wire Standard,2920174.43,730043.6075,3,1565.0,0.0,500,2026-07-11T20:39:56.570Z
V0048,Fluid Conveyor Belt Kit,205874.79,51468.6975,4,1423.2023478892497,0.0,500,2026-07-11T20:39:56.570Z
V0246,Structural Pvc Pipe Heavy Duty,170837.84,56945.94666666666,3,799.0,0.0,500,2026-07-11T20:39:56.570Z
V0301,Electrical Copper Wire Premium,68524.04,68524.04,1,117.0,0.0,500,2026-07-11T20:39:56.570Z
V0241,Safety Control Panel Kit,7224.5,1204.0833333333333,5,1015.0,0.0,500,2026-07-11T20:39:56.570Z
V0146,Electrical Steel Rod Kit,559859.54,111971.90800000001,4,942.0,0.0,500,2026-07-11T20:39:56.570Z
V0246,Structural Conveyor Belt Premium,1187272.12,131919.12444444446,6,3343.0,403.27,500,2026-07-11T20:39:56.570Z
V0290,Structural Conveyor Belt Standard,838855.42,838855.42,1,479.0,0.0,500,2026-07-11T20:39:56.570Z
V0157,Electrical Steel Rod Kit,478451.75999999995,68350.25142857143,4,1204.0,0.0,500,2026-07-11T20:39:56.570Z
V0165,Instrumentation Pneumatic Cylinder Premium,304580.6,101526.86666666665,2,622.0,0.0,500,2026-07-11T20:39:56.570Z
V0324,Electrical Conveyor Belt Standard,907807.58,226951.895,3,1382.0,0.0,500,2026-07-11T20:39:56.570Z
V0393,Safety Lubricant Standard,790796.1100000001,87866.23444444446,6,3170.0,0.0,500,2026-07-11T20:39:56.570Z
V0157,Fluid Lubricant Standard,1067110.2000000002,152444.31428571432,4,2222.0,0.0,500,2026-07-11T20:39:56.570Z
V0324,Instrumentation Flow Meter Kit,412000.77,103000.1925,4,1132.0,0.0,500,2026-07-11T20:39:56.570Z
V0484,Safety Flow Meter Kit,51059.19,51059.19,1,352.0,0.0,500,2026-07-11T20:39:56.570Z
V0135,Electrical Gearbox Kit,227020.1,37836.683333333334,6,1976.0,0.0,500,2026-07-11T20:39:56.570Z
V0131,Safety Steel Rod Standard,493121.44,98624.288,4,1328.0,0.0,500,2026-07-11T20:39:56.570Z
V0415,Mechanical Fasteners Heavy Duty,326927.99,81731.9975,4,881.0,0.0,500,2026-07-11T20:39:56.570Z
V0165,Safety Transformer Oil Kit,790262.72,112894.67428571428,2,1666.0,0.0,500,2026-07-11T20:39:56.570Z
V0097,Instrumentation Bearing Premium,793959.7,99244.9625,6,2696.0,0.0,500,2026-07-11T20:39:56.570Z
V0230,Structural Copper Wire Premium,1815227.62,605075.8733333334,2,1253.0,0.0,500,2026-07-11T20:39:56.570Z
V0048,Structural Bearing,139984.95,69992.475,2,686.0,0.0,500,2026-07-11T20:39:56.570Z
V0464,Fluid Safety Helmet Kit,297662.58,33073.62,5,1654.6070436677492,0.0,500,2026-07-11T20:39:56.570Z
V0027,Electrical Bearing Heavy Duty,470786.95999999996,94157.39199999999,3,1892.0,0.0,500,2026-07-11T20:39:56.570Z
V0131,Structural Copper Wire Premium,132767.54,44255.84666666667,2,173.0,0.0,500,2026-07-11T20:39:56.570Z
V0135,Mechanical Welding Rod Heavy Duty,318610.2,53101.700000000004,4,1088.0,0.0,500,2026-07-11T20:39:56.570Z
V0290,Structural Hydraulic Pump Premium,122617.61,40872.53666666667,3,394.0,0.0,500,2026-07-11T20:39:56.570Z
V0135,Safety Welding Rod Kit,151601.98,37900.495,4,615.0,0.0,500,2026-07-11T20:39:56.570Z
V0217,Safety Steel Rod Standard,650091.09,130018.218,2,1584.0,0.0,500,2026-07-11T20:39:56.570Z
V0484,Structural Conveyor Belt Standard,460625.88,230312.94,2,531.0,1796.96,500,2026-07-11T20:39:56.570Z
V0366,Structural Valves Standard,427805.81,106951.4525,2,1137.0,0.0,500,2026-07-11T20:39:56.570Z
V0290,Electrical Steel Rod Standard,47138.12,23569.06,2,708.0,0.0,500,2026-07-11T20:39:56.570Z
V0135,Instrumentation Bearing Premium,1046220.8700000001,87185.07250000001,7,3847.0,0.0,500,2026-07-11T20:39:56.570Z
V0214,Fluid Safety Helmet Kit,161224.7,80612.35,2,251.0,0.0,500,2026-07-11T20:39:56.570Z
V0255,Mechanical Fasteners Premium,734485.79,244828.59666666668,2,223.0,0.0,500,2026-07-11T20:39:56.570Z
V0027,Instrumentation Flow Meter Heavy Duty,338191.75,169095.875,2,517.0,0.0,500,2026-07-11T20:39:56.570Z
V0246,Instrumentation Safety Helmet,861999.29,215499.8225,4,830.0,1239.93,500,2026-07-11T20:39:56.570Z
V0048,Instrumentation Copper Wire,194627.44,64875.81333333333,1,444.0,0.0,500,2026-07-11T20:39:56.570Z
V0366,Mechanical Pvc Pipe Premium,1152554.25,384184.75,2,846.0,1312.16,500,2026-07-11T20:39:56.570Z
V0324,Mechanical Pressure Gauge Premium,438709.44,87741.888,3,1137.0,0.0,500,2026-07-11T20:39:56.570Z
V0217,Instrumentation Steel Rod,333217.83,166608.915,2,580.0,0.0,500,2026-07-11T20:39:56.570Z
V0131,Fluid Lubricant Standard,425216.27,85043.254,4,1095.0,0.0,500,2026-07-11T20:39:56.570Z
V0214,Mechanical Welding Rod Heavy Duty,142576.98,142576.98,1,246.0,0.0,500,2026-07-11T20:39:56.570Z
V0290,Structural Copper Wire Standard,271206.68,38743.811428571425,5,1246.0,0.0,500,2026-07-11T20:39:56.570Z
V0464,Electrical Circuit Breaker,305108.64,76277.16,2,956.0,0.0,500,2026-07-11T20:39:56.570Z
V0135,Electrical Pvc Pipe Kit,13196.33,2639.266,5,866.0,0.0,500,2026-07-11T20:39:56.570Z
V0175,Safety Pressure Gauge Premium,110019.59999999999,55009.799999999996,1,168.0,0.0,500,2026-07-11T20:39:56.570Z
V0097,Electrical Pneumatic Cylinder Kit,766580.15,109511.45,4,1839.0,0.0,500,2026-07-11T20:39:56.570Z
V0135,Electrical Conveyor Belt,164087.34,23441.04857142857,6,1479.0,0.0,500,2026-07-11T20:39:56.570Z
V0066,Instrumentation Pneumatic Cylinder Premium,223958.3,74652.76666666666,3,414.0,0.0,500,2026-07-11T20:39:56.570Z
V0175,Structural Safety Helmet Heavy Duty,818606.98,163721.396,4,885.2023478892497,953.93,500,2026-07-11T20:39:56.570Z
V0465,Structural Transformer Oil,484429.52,242214.76,1,832.0,0.0,500,2026-07-11T20:39:56.570Z
V0027,Safety Lubricant Standard,119228.74,119228.74,1,348.0,0.0,500,2026-07-11T20:39:56.570Z
V0255,Structural Bearing,193056.45,64352.15,2,377.0,0.0,500,2026-07-11T20:39:56.570Z
V0324,Structural Pneumatic Cylinder Premium,87080.08,29026.693333333333,3,769.0,0.0,500,2026-07-11T20:39:56.570Z
V0146,Safety Transformer Oil Standard,262921.29000000004,87640.43000000001,1,900.0,0.0,500,2026-07-11T20:39:56.570Z
V0246,Electrical Pneumatic Cylinder Kit,22903.86,22903.86,1,138.0,0.0,500,2026-07-11T20:39:56.570Z
V0048,Structural Safety Helmet Heavy Duty,27582.59,13791.295,2,494.0,0.0,500,2026-07-11T20:39:56.570Z
V0135,Electrical Conveyor Belt Standard,597631.82,85375.97428571428,6,2319.0,0.0,500,2026-07-11T20:39:56.570Z
V0027,Instrumentation Fasteners,866505.4100000001,123786.48714285716,4,1956.0,0.0,500,2026-07-11T20:39:56.570Z
V0241,Structural Lubricant,3033479.05,1516739.525,1,856.0,0.0,500,2026-07-11T20:39:56.570Z
V0366,Structural Copper Wire Standard,16183.67,16183.67,1,38.0,0.0,500,2026-07-11T20:39:56.570Z
V0317,Electrical Pneumatic Cylinder Kit,91249.5,91249.5,1,340.0,0.0,500,2026-07-11T20:39:56.570Z
V0290,Safety Hydraulic Pump Standard,413839.71,51729.96375,7,1729.0,0.0,500,2026-07-11T20:39:56.570Z
V0165,Electrical Gearbox Kit,35460.64,35460.64,1,88.0,0.0,500,2026-07-11T20:39:56.570Z
V0290,Instrumentation Bearing,3632493.46,908123.365,3,1616.0,2897.16,500,2026-07-11T20:39:56.570Z
V0066,Mechanical Safety Helmet Standard,534524.1,106904.81999999999,2,1596.0,0.0,500,2026-07-11T20:39:56.570Z
V0175,Structural Valves Standard,186845.61,62281.869999999995,2,483.0,0.0,500,2026-07-11T20:39:56.570Z
V0465,Fluid Pneumatic Cylinder,58221.64,29110.82,2,459.0,0.0,500,2026-07-11T20:39:56.570Z
V0165,Mechanical Pressure Gauge Standard,3901.68,3901.68,1,17.0,0.0,500,2026-07-11T20:39:56.570Z
V0131,Electrical Gearbox Kit,668135.35,133627.07,4,1841.0,0.0,500,2026-07-11T20:39:56.570Z
V0301,Fluid Safety Helmet Standard,251392.89,62848.2225,3,569.0,0.0,500,2026-07-11T20:39:56.570Z
V0048,Mechanical Fasteners Premium,146100.44,29220.088,3,1444.6070436677492,0.0,500,2026-07-11T20:39:56.570Z
V0255,Fluid Safety Helmet Standard,269441.52,134720.76,2,802.0,0.0,500,2026-07-11T20:39:56.570Z
V0301,Mechanical Circuit Breaker Premium,279941.70999999996,139970.85499999998,2,372.0,0.0,500,2026-07-11T20:39:56.570Z
V0464,Safety Control Panel Kit,553697.3999999999,69212.17499999999,4,1480.0,0.0,500,2026-07-11T20:39:56.570Z
V0246,Safety Control Panel Kit,115163.95,28790.9875,4,1245.0,240.04,500,2026-07-11T20:39:56.570Z
V0066,Instrumentation Bearing Premium,0.0,0.0,1,105.0,2559.77,500,2026-07-11T20:39:56.570Z
V0131,Fluid Pneumatic Cylinder,0.0,0.0,2,475.0,2167.73,500,2026-07-11T20:39:56.570Z
V0048,Safety Transformer Oil Standard,16438.82,8219.41,2,549.0,147.97,500,2026-07-11T20:39:56.570Z
V0217,Safety Hydraulic Pump Heavy Duty,37774.34,6295.723333333332,5,1139.0,50.16,500,2026-07-11T20:39:56.570Z
V0146,Instrumentation Electric Motor Premium,1184899.99,236979.998,4,1080.0,2890.64,500,2026-07-11T20:39:56.570Z
V0290,Safety Conveyor Belt Standard,0.0,0.0,4,992.0,147.38,500,2026-07-11T20:39:56.570Z
V0464,Fluid Conveyor Belt Kit,1392046.77,232007.795,5,1572.0,1291.9,500,2026-07-11T20:39:56.570Z
V0464,Mechanical Pvc Pipe Premium,1185494.41,237098.88199999998,4,972.4046957784994,1313.01,500,2026-07-11T20:39:56.570Z
V0072,Mechanical Circuit Breaker Premium,0.0,0.0,2,564.0,2893.5,500,2026-07-11T20:39:56.570Z
V0415,Mechanical Flow Meter Premium,1566490.54,313298.108,5,1143.0,2312.67,500,2026-07-11T20:39:56.570Z
V0157,Structural Copper Wire Standard,3976535.2399999998,662755.8733333333,5,1895.0,2661.43,500,2026-07-11T20:39:56.570Z
V0317,Electrical Steel Rod,0.0,0.0,2,684.2023478892497,892.62,500,2026-07-11T20:39:56.570Z
V0048,Instrumentation Hydraulic Pump Premium,0.0,0.0,2,560.0,3368.54,500,2026-07-11T20:39:56.570Z
V0097,Safety Transformer Oil Standard,63117.89,15779.4725,4,877.0,130.1,500,2026-07-11T20:39:56.570Z
V0113,Mechanical Copper Wire Heavy Duty,5553237.49,555323.7490000001,4,1902.0,3825.08,500,2026-07-11T20:39:56.570Z
V0157,Safety Transformer Oil Heavy Duty,189137.67,37827.534,3,942.0,500.39,500,2026-07-11T20:39:56.570Z
V0146,Fluid Steel Rod Standard,437210.53,109302.6325,2,1330.0,0.0,500,2026-07-11T20:39:56.570Z
V0465,Safety Pneumatic Cylinder,0.0,0.0,2,897.0,0.0,500,2026-07-11T20:39:56.570Z
V0135,Electrical Pvc Pipe Premium,759926.26,94990.7825,6,2355.0,0.0,500,2026-07-11T20:39:56.570Z
V0230,Mechanical Circuit Breaker Premium,260593.50999999998,52118.702,5,1508.0,0.0,500,2026-07-11T20:39:56.570Z
V0246,Safety Transformer Oil Heavy Duty,691705.72,138341.144,4,1854.0,0.0,500,2026-07-11T20:39:56.570Z
V0066,Safety Transformer Oil Kit,0.0,0.0,4,1133.0,0.0,500,2026-07-11T20:39:56.570Z
V0324,Safety Gearbox Premium,326900.29000000004,65380.058000000005,5,1572.0,0.0,500,2026-07-11T20:39:56.570Z
V0366,Electrical Pneumatic Cylinder Kit,174692.38,43673.095,4,696.0,0.0,500,2026-07-11T20:39:56.570Z
V0366,Structural Copper Wire Premium,395966.17000000004,98991.54250000001,3,1033.2023478892497,0.0,500,2026-07-11T20:39:56.570Z
V0484,Structural Lubricant,0.0,0.0,1,401.0,0.0,500,2026-07-11T20:39:56.570Z
V0464,Instrumentation Valves Heavy Duty,76391.6,25463.86666666667,3,490.0,0.0,500,2026-07-11T20:39:56.570Z
V0017,Safety Control Panel Kit,162538.15,81269.075,2,347.0,0.0,500,2026-07-11T20:39:56.570Z
V0464,Safety Transformer Oil Standard,1022370.82,113596.75777777778,5,2838.0,0.0,500,2026-07-11T20:39:56.570Z
V0217,Instrumentation Flow Meter Premium,184385.87000000002,30730.978333333336,4,738.0,0.0,500,2026-07-11T20:39:56.570Z
V0230,Structural Hydraulic Pump Premium,645217.3,161304.325,2,1578.0,0.0,500,2026-07-11T20:39:56.570Z
V0048,Structural Gearbox Heavy Duty,0.0,0.0,1,263.0,0.0,500,2026-07-11T20:39:56.570Z
V0135,Structural Hydraulic Pump Premium,109596.56,36532.18666666667,3,1155.0,0.0,500,2026-07-11T20:39:56.570Z
V0464,Electrical Bearing Heavy Duty,380875.12,54410.73142857143,6,1772.0,0.0,500,2026-07-11T20:39:56.570Z
V0464,Safety Control Panel Heavy Duty,41894.63,13964.876666666665,3,464.0,0.0,500,2026-07-11T20:39:56.570Z
V0175,Safety Steel Rod Standard,0.0,0.0,2,252.0,0.0,500,2026-07-11T20:39:56.570Z
V0157,Electrical Conveyor Belt Heavy Duty,0.0,0.0,3,846.0,0.0,500,2026-07-11T20:39:56.570Z
V0135,Instrumentation Valves Heavy Duty,386554.83999999997,35141.34909090909,7,1888.6070436677492,0.0,500,2026-07-11T20:39:56.570Z
V0048,Safety Transformer Oil Kit,60648.96,20216.32,3,277.0,0.0,500,2026-07-11T20:39:56.570Z
V0255,Mechanical Electric Motor Premium,1005714.48,201142.896,3,1975.0,0.0,500,2026-07-11T20:39:56.570Z
V0255,Structural Bearing Kit,846417.91,120916.8442857143,5,2264.2023478892497,0.0,500,2026-07-11T20:39:56.570Z
V0415,Instrumentation Steel Rod,19117.74,9558.87,2,503.0,0.0,500,2026-07-11T20:39:56.570Z
V0324,Safety Flow Meter Kit,0.0,0.0,2,327.0,0.0,500,2026-07-11T20:39:56.570Z
V0048,Safety Steel Rod Standard,215966.83,53991.7075,3,1137.0,0.0,500,2026-07-11T20:39:56.570Z
V0135,Safety Transformer Oil Heavy Duty,916313.2799999999,65450.94857142856,11,4302.20234788925,0.0,500,2026-07-11T20:39:56.570Z
V0135,Fluid Conveyor Belt,195915.9,39183.18,4,1203.0,0.0,500,2026-07-11T20:39:56.570Z
V0241,Mechanical Welding Rod Heavy Duty,801986.13,133664.355,3,1978.0,0.0,500,2026-07-11T20:39:56.570Z
V0230,Electrical Conveyor Belt,0.0,0.0,1,472.0,0.0,500,2026-07-11T20:39:56.570Z
V0066,Electrical Transformer Oil Kit,0.0,0.0,1,60.0,0.0,500,2026-07-11T20:39:56.570Z
V0113,Safety Pneumatic Cylinder Kit,359965.36,71993.072,3,1715.0,0.0,500,2026-07-11T20:39:56.570Z
V0146,Safety Gearbox Premium,0.0,0.0,2,450.2023478892497,0.0,500,2026-07-11T20:39:56.570Z
V0464,Structural Hydraulic Pump Premium,176096.28,44024.07,3,1303.0,0.0,500,2026-07-11T20:39:56.570Z
V0066,Structural Flow Meter Premium,85065.43,28355.14333333333,3,676.0,0.0,500,2026-07-11T20:39:56.570Z
V0097,Fluid Flow Meter Kit,1133412.76,94451.06333333334,7,2257.0,0.0,500,2026-07-11T20:39:56.570Z
V0230,Fluid Safety Helmet Premium,0.0,0.0,1,490.0,0.0,500,2026-07-11T20:39:56.570Z
V0017,Safety Lubricant Standard,0.0,0.0,1,178.0,0.0,500,2026-07-11T20:39:56.570Z
V0135,Safety Conveyor Belt Standard,266042.8,88680.93333333333,3,968.0,0.0,500,2026-07-11T20:39:56.570Z
V0135,Structural Conveyor Belt Premium,13453.28,2690.656,5,1041.0,0.0,500,2026-07-11T20:39:56.570Z
V0415,Electrical Steel Rod,576238.8200000001,115247.76400000001,4,1470.0,0.0,500,2026-07-11T20:39:56.570Z
V0072,Fluid Flow Meter Kit,0.0,0.0,1,320.0,0.0,500,2026-07-11T20:39:56.570Z
V0246,Safety Hydraulic Pump Standard,0.0,0.0,2,553.0,0.0,500,2026-07-11T20:39:56.570Z
V0255,Mechanical Copper Wire Heavy Duty,33317.66,16658.83,2,347.0,0.0,500,2026-07-11T20:39:56.570Z
V0464,Structural Conveyor Belt Premium,700457.09,77828.56555555556,8,2373.0,0.0,500,2026-07-11T20:39:56.570Z
