invoice_id,po_id,vendor_id,invoiced_amount,invoice_date,payment_status
INV000465,PO032218,V0046,,2025-10-14,Paid
INV000466,PO008309,V0146,69686.27,2024-07-06,Paid
INV000467,PO005950,V0248,1065150.53,2022-05-11,Paid
INV000468,PO051991,V0128,70735.15,2025-07-17,Paid
INV000469,PO001151,V0299,140694.86,2022-06-26,Paid
INV000470,PO089481,V0207,198817.5,2024-07-23,Paid
INV000471,PO074741,V0439,125843.16,2022-04-12,Paid
INV000472,PO066618,V0213,1534707.36,2024-06-07,Paid
INV000473,PO094842,V0022,44971.45,2022-12-10,Paid
INV000474,PO016897,V0135,6246.01,2024-01-22,Paid
INV000475,PO046176,V0467,235734.07,2022-11-19,Paid
INV000476,PO007806,V0194,276011.09,2022-11-27,Paid
INV000477,PO005238,V0125,7315.37,2023-08-14,Paid
INV000478,PO020057,V0424,270024.62,2023-12-17,Paid
INV000479,PO045544,V0473,17268.37,2022-08-18,Overdue
INV000480,PO056557,V0248,17211.53,2022-03-21,Overdue
INV000481,PO003344,V0475,53890.33,2026-01-10,Overdue
INV000482,PO013501,V0252,207313.84,2025-05-08,Paid
INV000483,PO053223,V0150,50879.22,2025-10-25,Paid
INV000484,PO029376,V0485,1656154.05,2023-04-24,Overdue
INV000485,PO009663,,105742.87,2023-09-10,Pending
INV000486,PO016965,V0057,21160.06,2024-02-12,Pending
INV000487,PO059639,V0339,488389.09,2022-12-17,Paid
INV000488,PO073667,V0102,198723.6,2023-10-29,Paid
INV000489,PO085068,V0394,239722.99,2022-04-17,Overdue
INV000490,PO067216,V0186,16747.43,2022-03-22,Paid
INV000491,PO069043,V0014,177746.82,2025-03-19,Paid
INV000492,PO013285,,660373.45,2025-12-25,Paid
INV000493,PO072790,V0119,305039.69,2024-05-23,Paid
INV000494,PO084665,V0238,276351.53,2023-06-22,Paid
INV000495,PO093469,V0039,4557.08,2025-06-01,Paid
INV000496,PO061390,V0428,95631.68,2025-12-26,Paid
INV000497,PO009436,V0061,36300.92,2024-05-25,Pending
INV000498,PO054341,V0020,14718.09,2023-05-03,Paid
INV000499,PO044079,V0032,1478.69,2024-02-27,Paid
INV000500,PO078833,V0183,34656.85,2026-01-02,Overdue
INV000501,PO051294,V0365,3048.75,2023-06-28,Paid
INV000502,PO095982,V0218,45049.03,2024-01-21,Paid
INV000503,PO078782,V0030,794581.59,2025-06-30,Overdue
INV000504,PO060404,V0475,45984.26,2025-06-05,Paid
INV000505,PO029125,V0320,59223.0,2025-11-28,Paid
INV000506,PO095436, V0426 ,91880.72,2023-03-08,Pending
INV000507,PO043920,V0480,20116.02,2024-12-01,Paid
INV000508,PO035248,V0496,64082.49,2022-11-16,Paid
INV000509,PO094759,V0362,63894.55,2022-08-31,Paid
INV000510,PO091748,V0092,9818.81,2025-13-45,Pending
INV000511,PO062753,V0066,108876.94,2024-09-14,Paid
INV000512,PO056574,V0311,26428.85,2024-02-23,Paid
INV000513,PO059102,V0128,106333.31,2022-09-02,Paid
INV000514,PO026647,V0251,-265919.93,2022-08-21,Paid
INV000515,PO023050,V0318,,2023-08-31,Paid
INV000516,PO079606,V0243,954913.3,2022-09-15,Paid
INV000517,PO098117,V0306,587087.86,2024-02-11,Pending
INV000518,PO097380,V0440,27080.81,2025-03-28,Paid
INV000519,PO068386,V0219,65756.37,2022-08-05,Paid
INV000520,PO040159,V0091,405293.25,2022-01-27,Paid
INV000521,PO065418,V0006,16941.49,2024-02-17,Paid
INV000522,PO023290,V0398,198975.17,2022-07-05,Paid
INV000523,PO009824,V0114,268983.4,2023-12-10,Paid
INV000524,PO060161,V0317,80210.17,2025-12-18,Overdue
INV000525,PO041976,V0274,72120.27,2025-08-18,Paid
INV000526,PO009541,V0072,6552.28,2022-03-27,Paid
INV000527,PO016365,V0468,261696.89,2022-05-25,Overdue
INV000528,PO004612,V0315,42629.0,2025-04-12,Overdue
INV000529,PO027664,V0295,514152.39,2022-09-28,Paid
INV000530,PO051992,V0252,92670.28,2025-12-04,Overdue
INV000531,PO057680,V0382,114306.68,2022-08-05,Paid
INV000532,PO030978,V0256,1008272.81,2025-10-28,Overdue
INV000533,PO094705,V0160,70182.24,2022-08-31,Pending
INV000534,PO049116,V0153,132746.15,2022-09-11,Overdue
INV000535,PO091008,V0139,63279.97,2024-10-28,Paid
INV000536,PO088224,V0009,104687.36,2024-01-24,Paid
INV000537,PO060891,V0075,64447.63,2022-07-05,Paid
INV000538,PO066388,V0409,49813.57,2023-08-15,Paid
INV000539,PO018072,V0092,246221.41,2022-10-15,Paid
INV000540,PO059276,V0499,46398.43,2024-11-12,Paid
INV000541,PO072370,V0130,298260.63,2024-01-13,Paid
INV000542,PO011939,V0489,7583.47,2024-02-20,Paid
INV000543,PO035196,V0420,4108.1,2023-07-23,Paid
INV000544,PO091681,V0140,192360.95,2024-09-05,Pending
INV000545,PO004001,V0305,56273.69,2024-08-20,Overdue
INV000546,PO070589,V0105,169083.91,2025-01-02,Paid
INV000547,PO093611,V0388,174923.09,2023-12-02,Paid
INV000548,PO097857,V0491,652719.36,2022-02-21,Pending
INV000549,PO038305,V0013,146114.51,2024-11-12,Paid
INV000550,,V0146,156153.28,2024-12-05,Paid
INV000551,,V0140,192989.85,2023-08-01,Paid
INV000552,PO089644,V0071,815114.22,2025-12-28,Pending
INV000553,PO020765,V0094,165146.67,2024-03-26,Paid
INV000554,PO086028,V0034,104648.94,2024-09-18,Pending
INV000555,PO038495,V0123,462361.9,2025-07-03,Paid
INV000556,PO003374,V0131,99925.15,2025-07-15,Paid
INV000557,PO012162,V0443,28415.79,2023-09-13,Paid
INV000558,PO097533,V0321,103.02,2022-07-26,Paid
INV000559,PO092659,V0015,18531.52,2022-06-17,Paid
INV000560,PO027351,V0091,38397.88,2024-06-17,Overdue
INV000561,PO093009,V0221,575093.67,2024-07-14,Paid
INV000562,PO094298,V0189,87471.08,2024-10-31,Pending
INV000563,PO025352,V0322,867661.33,2025-04-12,Overdue
INV000564,PO088669,V0335,150421.87,2025-05-10,Paid
INV000565,PO015306,V0146,66748.5,2023-02-23,Paid
INV000566,PO075354,V0401,201325.79,2025-07-20,Paid
INV000567,PO076798,V0068,83758.27,2024-05-07,Paid
INV000568,,V0012,,2023-10-11,Paid
INV000569,PO057459,V0435,81431.1,2024-07-14,Paid
INV000570,PO020359,V0359,18342.03,2026-01-28,Pending
INV000571,PO003268,V0323,630366.7,2024-09-22,Paid
INV000572,PO082746,V0030,8353.67,2022-11-14,Paid
INV000573,PO089589,V0459,,2024-03-01,Pending
INV000574,PO038514,V0216,98173.89,2025-02-28,Paid
INV000575,PO026093,V0166,157673.67,2025-10-20,Paid
INV000576,PO011339,V0389,1828911.16,2024-01-25,Paid
INV000577,PO000413,V0341,77341.65,2022-03-18,Pending
INV000578,PO007544,V0130,59098.78,2022-02-06,Pending
INV000579,PO033497,V0236,170250.3,2023-04-21,Paid
INV000580,PO060693,V0043,,2025-03-27,Paid
INV000581,PO089085,V0130,132497.17,2024-10-27,Paid
INV000582,PO092921,V0372,95792.83,2023-06-29,Paid
INV000583,PO044426,V0051,58971.42,2024-10-03,Paid
INV000584,PO038757,V0350,130728.59,2023-09-20,Pending
INV000585,PO018889,V0158,2367.53,2023-09-23,Pending
INV000586,PO035736,V0221,421864.45,2025-07-05,Pending
INV000587,PO047296,V0141,333391.4,2025-10-12,Paid
INV000588,PO083043, V0106 ,34247.16,2022-12-30,Overdue
INV000589,PO086000,V0439,67390.78,2022-03-10,Pending
INV000590,PO017956,V0249,211313.83,2023-06-07,Paid
INV000591,PO037842,V0298,80484.43,2022-07-17,Paid
INV000592,PO070641,V0154,57007.24,2022-01-24,Paid
INV000593,PO065511,V0350,103364.41,2025-02-01,Paid
INV000594,PO034912,V0251,243114.65,2022-07-06,Pending
INV000595,PO059032,V0483,1437084.55,2024-09-24,Paid
INV000596,PO088727,V0190,15653.64,2023-11-19,Paid
INV000597,PO007358,V0466,13787.14,2025-12-20,Pending
INV000598,PO032480,V0081,85266.39,2022-12-07,Paid
INV000599,PO061477,V0152,468062.16,2025-09-10,Overdue
INV000600,PO044812,V0491,539231.93,2024-01-06,Paid
INV000601,PO036209,V0271,31254.45,2024-02-10,Paid
INV000602,PO020151,V0013,362398.3,2023-12-12,Overdue
INV000603,PO071181,V0130,237651.05,2025-09-24,Paid
INV000604,PO043287,V0064,278612.69,2025-04-20,Paid
INV000605,PO068451,V0380,60018.37,2024-12-18,Pending
INV000606,PO021353,V0216,104598.72,2024-11-13,Pending
INV000607,PO055070,V0090,76728.81,2024-05-17,Pending
INV000608,PO014398,V0182,554326.55,2023-01-20,Paid
INV000609,PO041556,V0101,57589.37,2024-09-19,Overdue
INV000610,PO046960,V0165,110097.42,2023-04-16,Pending
INV000611,PO000729,V0426,197440.36,2024-01-08,Pending
INV000612,PO050518,V0135,,2025-12-18,Paid
INV000613,PO066235,V0028,100398.6,2023-08-07,Paid
INV000614,PO039955,V0454,192010.63,2025-08-02,Paid
INV000615,PO047281,V0155,116717.61,2023-12-29,Pending
INV000616,PO079460,V0256,113092.03,2024-09-03,Paid
INV000617,PO016780,V0236,25272.02,2025-10-09,Paid
INV000618,PO063933,V0280,111461.15,2023-05-30,Paid
INV000619,PO072937,V0239,7605.53,2023-11-16,Paid
INV000620,PO024467,V0392,255544.94,2025-08-01,Pending
INV000621,PO036940,V0271,335068.2,2023-07-28,Pending
INV000622,PO069897,V0167,378125.94,2025-12-13,Paid
INV000623,PO035271,V0352,71251.31,2023-11-16,Paid
INV000624,PO059164,V0280,145482.92,2025-04-11,Paid
INV000625,PO082638,V0220,169747.19,2023-02-17,Paid
INV000626,PO051935,V0045,224457.79,2022-09-27,Paid
INV000627,PO064896,V0380,44828.36,2024-05-27,Paid
INV000628,PO032308,V0482,397525.31,2022-10-05,Pending
INV000629,PO054099,V0315,797430.45,2025-05-02,Paid
INV000630,PO060922,V0049,1429169.12,2024-09-08,Paid
INV000631,PO005487,V0382,30510.76,2022-07-03,Pending
INV000632,PO008336, V0341 ,-124783.53,2023-05-21,Paid
INV000633,PO086901,V0350,78494.31,2024-12-04,Paid
INV000634,,V0135,32321.4,2024-10-10,Pending
INV000635,PO097204,V0141,66724.32,2023-07-20,Paid
INV000636,PO011131,V0295,87748.35,2022-01-21,Overdue
INV000637,PO087509,V0233,122980.98,2023-04-18,Paid
INV000638,PO060567,V0493,369140.43,2023-04-28,Pending
INV000639,PO066704,V0446,212828.86,2024-05-29,Overdue
INV000640,PO027193,V0252,76729.09,2023-04-11,Paid
INV000641,PO001063,V0384,15604.55,2025-13-45,Paid
INV000642,PO084077,V0014,196431.4,2024-09-06,Paid
INV000643,PO089781,V0101,206311.44,2025-12-18,Pending
INV000644,PO021546,V0487,240324.11,2025-03-25,Paid
INV000645,PO021690,V0232,196618.49,2022-09-26,Paid
INV000646,PO011175,V0190,1076703.03,2024-04-04,Paid
INV000647,PO088462,V0286,25493.55,2024-11-06,Overdue
INV000648,PO009349,V0070,17040.19,2024-08-11,Pending
INV000649,PO023715,V0450,,2025-12-01,Paid
INV000650,PO038103,V0341,81121.53,2022-03-23,Paid
INV000651,PO074461,V0203,47702.26,2025-07-15,Pending
INV000652,PO089931,V0473,643582.46,2022-12-27,Paid
INV000653,PO006802,V0430,160923.49,2024-06-16,Paid
INV000654,PO072268,V0187,123942.42,2022-12-31,Paid
INV000655,PO048137,V0135,23504.91,2022-07-04,Paid
INV000656,PO023626,V0290,247506.23,2022-01-26,Pending
INV000657,PO082874,V0008,462299.65,2024-08-10,Paid
INV000658,PO072593,,610171.63,2022-09-16,Paid
INV000659,PO077053,V0336,79241.64,2024-03-09,Paid
INV000660,PO044262,V0424,80868.85,2025-06-04,Paid
INV000661,PO001543,V0326,39212.18,2022-07-30,Paid
INV000662,PO021678,V0252,19636.02,2022-08-23,Paid
INV000663,PO046733,V0334,146063.54,2025-07-28,Pending
INV000664,PO050344,V0446,42130.39,2022-10-13,Paid
INV000665,PO039082,V0075,241587.52,2025-03-24,Paid
INV000666,PO062857,V0091,20240.69,2022-09-14,Paid
INV000667,PO093106,V0353,40334.8,2022-04-27,Paid
INV000668,PO088859,V0414,79362.62,2024-06-18,Paid
INV000669,PO019066,V0028,67061.86,2025-06-21,Paid
INV000670,PO083461,V0242,201482.61,2024-99-99,Paid
INV000671,PO088093,V0244,32596.42,2024-08-21,Paid
INV000672,PO054694,V0232,777527.72,2023-04-18,Paid
INV000673,PO026963,V0451,627485.78,2022-11-28,Paid
INV000674,PO028296,V0330,72149.12,2024-06-09,Paid
INV000675,PO013808,V0276,71757.22,2024-11-28,Pending
INV000676,PO042349, V0270 ,281988.74,2022-06-28,Paid
INV000677,,V0257,91823.51,2026-01-20,Paid
INV000678,PO083286,V0380,249681.13,2025-10-26,Pending
INV000679,PO091793,V0122,31955.5,2024-02-27,Paid
INV000680,PO057855,V0052,,2023-06-09,Paid
INV000681,PO040263,V0183,19776.3,2022-07-01,Paid
INV000682,PO037081,V0005,22236.07,2025-08-24,Pending
INV000683,PO001325,V0171,87994.1,2024-11-26,Overdue
INV000684,PO091268,V0475,112287.74,2023-02-03,Paid
INV000685,PO035910,V0385,1380471.23,2023-11-16,Pending
INV000686,PO089340,V0135,109596.56,2024-06-05,Pending
INV000687,PO019871,V0077,185530.97,2025-12-20,Paid
INV000688,PO034579,V0122,34619.87,2023-09-17,Paid
INV000689,PO072125,V0250,69831.73,2022-07-24,Pending
INV000690,PO026791,V0368,32392.08,2023-09-08,Overdue
INV000691,PO025290,V0195,22085.91,2025-12-24,Paid
INV000692,PO055130,V0041,1534728.09,2024-02-23,Paid
INV000693,PO093715,V0219,525559.87,2024-05-27,Paid
INV000694,PO094247,V0039,127310.81,2023-05-16,Pending
INV000695,PO015486,V0173,23450.38,2023-11-11,Paid
INV000696,PO044483,V0055,75011.13,2025-09-08,Pending
INV000697,PO086189,V0352,131369.84,2025-05-17,Paid
INV000698,PO004749,V0416,,2025-03-06,Paid
INV000699,PO086770,V0378,,2022-11-23,Overdue
INV000700,PO009436,,35708.86,2024-05-11,Paid
INV000701,PO003710,V0269,108290.75,2022-01-15,Overdue
INV000702,PO030356,V0314,12390.77,2023-02-24,Paid
INV000703,PO055772,V0161,128419.2,2022-11-02,Paid
INV000704,PO057800,V0134,58318.79,2022-09-08,Pending
INV000705,PO013117,V0449,111716.8,2022-03-18,Paid
INV000706,PO025471,V0113,39813.04,2025-01-22,Paid
INV000707,PO042345,V0070,67672.66,2023-06-09,Pending
INV000708,PO042919,V0180,100461.62,2024-06-22,Paid
INV000709,PO052225,V0374,55127.28,2024-05-24,Paid
INV000710,,V0199,1192.13,2025-08-30,Paid
INV000711,PO080220,V0250,127818.45,2022-03-08,Paid
INV000712,PO061630,V0115,15771.61,2024-01-06,Overdue
INV000713,PO066041,V0414,19653.25,2025-11-30,Paid
INV000714,PO099519,V0167,16967.58,2025-06-03,Paid
INV000715,PO099836,V0368,180827.49,2026-01-20,Paid
INV000716,PO028017,V0331,91568.51,2023-07-03,Pending
INV000717,PO023961,V0380,9909.67,2023-12-08,Paid
INV000718,PO033592,V0232,6547.16,2022-04-12,Paid
INV000719,PO082849,V0367,42067.01,2023-02-26,Paid
INV000720,PO067642,V0385,122047.12,2024-12-23,Paid
INV000721,PO036396,V0123,14934.97,2025-05-02,Paid
INV000722,PO022701,V0415,712041.87,2024-03-19,Paid
INV000723,PO034621, V0440 ,96215.01,2023-04-07,Pending
INV000724,PO020560,V0094,126615.32,2023-04-08,Paid
INV000725,PO093046,V0182,250962.31,2023-04-25,Paid
INV000726,PO093397,V0324,178301.68,2022-07-06,Paid
INV000727,PO061643,V0010,86597.11,2025-09-23,Paid
INV000728,PO076540,V0458,113630.1,2023-09-12,Paid
INV000729,PO021733, V0122 ,125796.97,2026-02-09,Paid
INV000730,PO091363,V0289,13411.54,2024-08-04,Paid
INV000731,PO030355,V0483,227415.61,2023-05-14,Paid
INV000732,PO013844,V0204,118840.79,2024-10-29,Pending
INV000733,PO071727,V0362,-119140.52,2025-07-10,Pending
INV000734,PO017641,V0394,64832.92,2025-11-25,Paid
INV000735,PO052529,V0043,47890.27,2022-12-31,Paid
INV000736,PO038414,V0331,68369.3,2022-11-23,Pending
INV000737,PO052639,V0460,85139.77,2024-02-04,Pending
INV000738,PO052737,V0282,32217.89,2022-04-30,Paid
INV000739,PO068867,V0230,377794.96,2025-09-07,Overdue
INV000740,PO019088,V0125,77512.23,2025-04-08,Pending
INV000741,PO041431,V0353,50219.56,2022-11-14,Paid
INV000742,PO024505,V0353,206291.28,2025-05-03,Overdue
INV000743,PO007115,V0078,110081.89,2024-03-17,Paid
INV000744,PO078860,V0135,282769.69,2022-11-22,Paid
INV000745,PO099658,V0237,565988.39,2023-07-13,Paid
INV000746,PO010976,V0201,17495.67,2022-06-23,Paid
INV000747,PO011024,V0068,186730.21,2025-12-08,Paid
INV000748,PO021448,V0266,34293.35,2025-09-22,Paid
INV000749,PO090470,V0180,185206.01,2022-02-08,Paid
INV000750,PO023960,V0277,1385577.54,2024-05-02,Paid
INV000751,PO066204,V0350,92244.68,2022-09-21,Paid
INV000752,PO029704,V0249,72394.05,2023-08-01,Paid
INV000753,PO009338,V0490,143861.45,2026-01-05,Pending
INV000754,PO046428,V0496,265956.19,2025-07-06,Pending
INV000755,PO061530,V0400,5219.68,2023-04-17,Pending
INV000756,PO084666,V0271,72432.02,2024-03-08,Paid
INV000757,PO031922,V0362,78884.5,2024-02-02,Paid
INV000758,PO033308,V0449,1417260.75,2024-01-26,Paid
INV000759,PO027356,V0035,381247.67,2024-09-18,Pending
INV000760,PO004836,V0197,137634.36,2024-04-18,Paid
INV000761,PO020160,V0148,89088.82,2022-02-16,Paid
INV000762,PO047606,V0295,20608.13,2024-01-25,Paid
INV000763,PO038089,V0120,64382.01,2024-05-30,Overdue
INV000764,PO078753, V0365 ,221511.64,2023-04-13,Paid
INV000765,PO055285,V0319,147434.34,2022-04-19,Pending
INV000766,PO057044,V0253,12963.64,2022-02-19,Pending
INV000767,PO035548,V0120,88163.15,2024-05-30,Overdue
INV000768,PO097008,V0192,83651.17,2023-04-09,Overdue
INV000769,PO082845,V0282,201956.4,2023-11-19,Pending
INV000770,PO027533,V0415,119732.63,2024-09-02,Pending
INV000771,PO034350,V0407,318357.61,2025-01-05,Paid
INV000772,PO045446,V0355,209433.03,2024-11-02,Paid
INV000773,PO005714,V0082,64277.0,2025-12-07,Paid
INV000774,PO056179,V0153,117514.67,2024-12-24,Paid
INV000775,PO049408,V0210,46284.62,2023-03-11,Paid
INV000776,PO070341, V0433 ,63063.04,2023-04-19,Paid
INV000777,PO050991,V0227,184935.69,2023-01-14,Overdue
INV000778,PO075673,V0326,316406.66,2022-07-07,Paid
INV000779,PO065546,V0322,880446.42,2024-06-29,Overdue
INV000780,PO084792,V0398,3752.73,2024-05-05,Paid
INV000781,PO058142,V0318,293014.8,2024-07-16,Paid
INV000782,PO023794,V0372,1014.92,2023-04-24,Pending
INV000783,PO056571,V0105,84410.98,2022-07-11,Paid
INV000784,PO095085,V0353,134336.66,2024-08-02,Paid
INV000785,PO037893,V0467,36538.66,2024-09-11,Paid
INV000786,PO001016,V0411,91759.01,2025-11-17,Overdue
INV000787,PO061814,V0497,206775.03,2022-04-23,Overdue
INV000788,PO027713,V0406,25165.91,2023-09-17,Paid
INV000789,PO008416,V0097,57141.7,2024-07-06,Overdue
INV000790,PO062293,V0022,133475.99,2024-12-26,Paid
INV000791,PO023834,V0302,150330.71,2024-10-07,Pending
INV000792,PO004159,V0450,228353.59,2025-11-12,Paid
INV000793,PO062681,V0130,79615.99,2025-08-17,Paid
INV000794,PO020310,V0162,151836.42,2023-10-08,Pending
INV000795,PO006971, V0456 ,11711.05,2025-06-02,Paid
INV000796,PO072475,V0454,342177.74,2022-05-06,Paid
INV000797,PO086705,V0153,3436.76,2024-10-18,Paid
INV000798,PO046541,V0138,178973.22,2025-08-01,Overdue
INV000799,PO020385,V0183,61782.58,2025-04-14,Pending
INV000800,PO018018,V0341,30323.98,2024-03-20,Paid
INV000801,PO075881,V0208,668189.93,2022-10-01,Paid
INV000802,PO008703,V0263,24381.58,2023-06-24,Paid
INV000803,PO000385,V0383,47347.12,2025-09-14,Paid
INV000804,PO000405,V0264,15786.16,2023-08-28,Pending
INV000805,PO040944,V0271,343547.92,2025-12-01,Overdue
INV000806,PO047927,V0271,111914.63,2023-01-07,Paid
INV000807,PO029190,V0019,201367.21,2023-03-05,Pending
INV000808,PO012764,V0105,107767.22,2025-10-04,Paid
INV000809,PO018385,,217244.89,2023-06-15,Overdue
INV000810,PO060101, V0464 ,29337.92,2025-08-18,Paid
INV000811,PO098143,V0279,243493.25,2025-05-04,Paid
INV000812,PO009861,V0109,143979.23,2023-11-16,Paid
INV000813,PO080643,V0113,284557.74,2023-03-10,Paid
INV000814,PO050613,V0167,114745.37,2025-10-25,Paid
INV000815,PO023575,V0072,290343.32,2024-10-26,Pending
INV000816,PO023525,V0058,277130.56,2022-04-30,Paid
INV000817,PO069173,V0091,650298.57,2024-07-05,Paid
INV000818,PO010917,V0178,16028.7,2023-09-11,Overdue
INV000819,PO004810,V0193,7034.54,2022-02-24,Overdue
INV000820,PO032202,V0443,103299.7,2025-11-26,Pending
INV000821,PO053331,V0271,573502.23,2024-12-31,Paid
INV000822,PO013457,V0024,19580.91,2022-11-16,Paid
INV000823,PO056398,V0411,41723.39,2025-08-13,Pending
INV000824,PO038766,V0443,4549.94,2023-06-22,Paid
INV000825,PO034817,V0062,23323.6,2024-01-16,Paid
INV000826,PO045107,V0437,50889.04,2023-02-01,Paid
INV000827,PO053933,V0190,183719.38,2022-04-01,Pending
INV000828,PO017101,V0240,1013920.39,2024-11-30,Pending
INV000829,PO057092,V0271,1471704.21,2024-09-08,Paid
INV000830,PO021950,V0247,93119.95,2025-02-17,Paid
INV000831,PO070081,V0491,76195.23,2025-10-02,Paid
INV000832,PO037745,V0402,32378.96,2023-04-22,Paid
INV000833,PO045544,V0473,1812.27,2022-08-19,Paid
INV000834,PO092194,V0173,249704.67,2025-09-19,Paid
INV000835,PO036188,V0156,18856.44,2022-12-24,Paid
INV000836,PO007240,V0252,40053.53,2023-08-19,Paid
INV000837,PO014490,V0440,7453.05,2024-05-24,Paid
INV000838,,V0341,285757.84,2022-09-27,Paid
INV000839,PO061878,V0356,52841.58,2023-07-16,Paid
INV000840,PO043126,V0126,32735.29,2024-10-19,Paid
INV000841,PO049923,V0271,416862.73,2024-08-21,Paid
INV000842,PO094075,V0059,249719.25,2025-04-02,Paid
INV000843,PO032050,V0392,253833.41,2023-06-04,Overdue
INV000844,PO037132,V0427,189256.03,2024-03-15,Paid
INV000845,PO042945,V0383,313830.5,2023-01-17,Paid
INV000846,PO073964,V0107,27095.18,2023-06-11,Paid
INV000847,PO024286,V0018,17201.31,2023-11-02,Paid
INV000848,PO037627,V0487,99503.8,2022-10-07,Paid
INV000849,PO042809,V0073,29494.43,2024-11-02,Paid
INV000850,PO088465,V0030,1742650.53,2022-06-26,Paid
INV000851,PO053872,V0367,79773.76,2023-02-13,Overdue
INV000852,PO019199,V0453,418625.66,2023-02-03,Overdue
INV000853,PO019759,V0247,188934.47,2025-03-25,Paid
INV000854,PO015255,V0475,14100.52,2025-06-09,Paid
INV000855,PO044239,V0227,102544.48,2023-03-05,Paid
INV000856,PO001253,V0395,244648.54,2025-04-08,Paid
INV000857,PO039765,V0218,217531.43,2023-05-17,Paid
INV000858,PO077710,V0413,259966.49,2025-02-23,Paid
INV000859,PO037442,V0310,347516.09,2024-12-16,Paid
INV000860,PO092235,V0164,409237.55,2023-08-18,Paid
INV000861,PO053683,V0236,181547.99,2022-10-21,Paid
INV000862,PO059495,V0165,4588.83,2024-08-14,Overdue
INV000863,PO081318,V0318,269798.15,2025-10-02,Paid
INV000864,PO065216,V0475,1023062.82,2023-06-14,Overdue
INV000865,PO078588,V0428,9051.81,2022-05-24,Pending
INV000866,,V0419,142486.94,2024-09-18,Paid
INV000867,PO055394,V0250,150108.75,2024-11-04,Paid
INV000868,PO073554,V0415,1419352.01,2024-04-30,Paid
INV000869,PO006942,V0238,657566.72,2025-05-13,Pending
INV000870,PO025935,V0201,298866.42,2023-01-31,Paid
INV000871,PO023387,V0327,84541.71,2023-02-23,Paid
INV000872,PO061887,V0035,25058.96,2026-01-08,Paid
INV000873,PO075746,V0398,41620.93,2024-11-18,Paid
INV000874,PO083252,V0440,226088.21,2026-01-03,Paid
INV000875,,V0218,63445.43,2022-08-31,Paid
INV000876,PO053414,V0112,147811.97,2023-11-19,Pending
INV000877,,V0209,386088.28,2025-04-16,Paid
INV000878,PO097240,V0303,69293.16,2023-06-20,Pending
INV000879,PO042319,V0233,269624.7,2022-09-15,Overdue
INV000880,PO070174,V0277,116722.71,2024-08-10,Pending
INV000881,PO070391,V0407,159744.28,2025-04-13,Pending
INV000882,PO052330,V0047,425288.34,2024-12-02,Paid
