contract_id,vendor_id,item_name,category,contract_price,payment_terms,effective_date,ingestion_timestamp,load_date,pipeline_run_id,source_file
CON000133,V0243,Structural PVC Pipe Heavy Duty,Structural,809.92,Net30,2021-01-05,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000134,V0261,Structural Conveyor Belt Premium,Structural,382.74,Net45,2022-11-04,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000135,V0327,Instrumentation Valves Heavy Duty,Instrumentation,3575.59,Net30,2024-05-30,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000136,V0124,Electrical Pneumatic Cylinder Kit,Electrical,264.34,Net45,2022-07-12,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000137,V0271,Electrical Lubricant Heavy Duty,Electrical,2652.22,Net60,2024-11-29,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000138,V0400,Safety Transformer Oil Premium,Safety,150.2,Net45,2022-04-03,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000139,V0336,Electrical Gearbox Kit,Electrical,1984.68,Net60,2023-09-04,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000140,V0216,Safety Hydraulic Pump Standard,Safety,97.1,Net15,2023-07-26,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000141,V0451,Structural Steel Rod Kit,Structural,1519.74,Net60,2021-12-16,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000142,V0282,Fluid Steel Rod Standard,Fluid,1956.66,Net15,2021-08-17,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000143,V0064,Structural Pressure Gauge Standard,Structural,1578.58,Net45,2021-12-30,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000144,V0109,Instrumentation Copper Wire Heavy Duty,Instrumentation,773.58,Net15,2024-11-28,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000145,V0005,Instrumentation Flow Meter Heavy Duty,Instrumentation,3101.6,Net15,2022-06-07,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000146,V0306,Safety Pneumatic Cylinder,Safety,256.72,Net30,2021-12-09,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000147,V0059,Safety Conveyor Belt Standard,Safety,144.68,Net60,2023-01-09,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000148,V0182,Safety Conveyor Belt Standard,Safety,134.23,Net60,2021-07-25,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000149,V0385,Instrumentation Transformer Oil Kit,Instrumentation,2100.44,Net45,2023-01-11,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000150,V0278,Electrical Steel Rod,Electrical,927.18,Net15,2024-09-26,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000151,V0341,Fluid Bearing Premium,Fluid,942.04,Net15,2023-11-20,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000152,V0019,Fluid Bearing Premium,Fluid,890.69,Net30,2023-02-18,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000153,V0179,Electrical Gearbox Premium,Electrical,1179.66,Net60,2023-03-15,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000154,V0016,Electrical Steel Rod,Electrical,823.22,Net15,2024-08-23,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000155,V0426,Fluid Safety Helmet Standard,Fluid,632.12,Net30,2023-06-18,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000156,V0065,Electrical Bearing Heavy Duty,Electrical,1814.44,Net30,2024-01-28,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000157,V0247,Mechanical Welding Rod Heavy Duty,Mechanical,852.96,Net15,2023-03-31,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000158,V0431,Structural Hydraulic Pump Premium,Structural,440.54,Net45,2024-04-08,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000159,V0004,Safety Conveyor Belt,Safety,294.38,Net30,2023-12-15,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000160,V0077,Electrical Conveyor Belt Heavy Duty,Electrical,1009.36,Net45,2021-09-21,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000161,V0354,Safety Welding Rod Kit,Safety,287.09,Net60,2024-05-24,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000162,V0168,Structural Copper Wire Premium,Structural,2072.36,Net15,2023-03-07,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000163,V0172,Mechanical Electric Motor Standard,Mechanical,1894.98,Net30,2024-01-24,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000164,V0066,Fluid Conveyor Belt Kit,Fluid,1386.4,Net45,2024-06-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000165,V0321,Mechanical Safety Helmet Standard,Mechanical,2630.78,Net15,2024-02-19,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000166,V0460,Safety Transformer Oil Standard,Safety,131.0,Net15,2022-06-04,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000167,V0068,Mechanical Pressure Gauge Standard,Mechanical,2895.13,Net60,2023-09-09,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000168,V0185,Safety Pressure Gauge Premium,Safety,191.16,Net45,2024-07-04,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000169,V0017,Safety Control Panel,Safety,260.37,Net60,2024-05-05,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000170,V0421,Instrumentation Safety Helmet,Instrumentation,1385.95,Net45,2022-10-03,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000171,V0302,Electrical Conveyor Belt Heavy Duty,Electrical,995.78,Net30,2022-04-18,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000172,V0150,Structural Copper Wire Premium,Structural,2070.08,Net60,2024-03-15,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000173,V0377,Structural Hydraulic Pump Premium,Structural,472.04,Net15,2022-04-13,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000174,V0394,Fluid Pneumatic Cylinder,Fluid,2168.78,Net30,2024-12-19,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000175,V0406,Safety Welding Rod Kit,Safety,314.15,Net60,2024-04-18,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000176,V0451,Instrumentation Bearing,Instrumentation,2923.92,Net60,2023-06-07,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000177,V0283,Instrumentation Bearing Premium,Instrumentation,2683.73,Net30,2022-12-20,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000178,V0332,Electrical Bearing Heavy Duty,Electrical,1801.08,Net60,2022-08-01,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000179,V0171,Fluid Lubricant Standard,Fluid,254.59,Net15,2024-08-26,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000180,V0211,Fluid Safety Helmet Premium,Fluid,129.18,Net60,2023-04-27,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000181,V0403,Safety Control Panel Heavy Duty,Safety,518.41,Net45,2022-04-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000182,V0014,Structural Flow Meter Premium,Structural,1674.47,Net30,2021-03-28,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000183,V0217,Fluid Steel Rod Standard,Fluid,2231.83,Net15,2021-09-09,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000184,V0489,Electrical Pneumatic Cylinder Kit,Electrical,281.31,Net15,2024-10-06,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000185,V0111,Structural Steel Rod Kit,Structural,1502.1,Net60,2024-02-01,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000186,V0271,Electrical Copper Wire Premium,Electrical,1306.16,Net60,2024-10-18,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000187,V0020,Safety Transformer Oil Premium,Safety,144.68,Net60,2021-08-22,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000188,V0458,Instrumentation Transformer Oil Kit,Instrumentation,1973.01,Net30,2024-08-27,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000189,V0367,Safety Conveyor Belt Standard,Safety,126.68,Net45,2023-05-24,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000190,V0276,Electrical Safety Helmet Kit,Electrical,1391.36,Net60,2022-06-06,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000191,V0050,Mechanical PVC Pipe Premium,Mechanical,1469.39,Net45,2022-07-22,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000192,V0254,Mechanical Electric Motor Premium,Mechanical,964.84,Net15,2022-11-09,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000193,V0226,Mechanical Pressure Gauge Standard,Mechanical,2872.77,Net15,2023-05-04,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000194,V0118,Structural Hydraulic Pump Premium,Structural,464.43,Net15,2022-04-14,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000195,V0095,Instrumentation Bearing,Instrumentation,2747.52,Net30,2024-10-01,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000196,V0217,Electrical Transformer Oil Kit,Electrical,2172.82,Net15,2024-01-25,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000197,V0389,Structural Hydraulic Pump Premium,Structural,433.98,Net45,2021-04-26,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000198,V0477,Mechanical Flow Meter Premium,Mechanical,2344.18,Net15,2024-08-07,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000199,V0376,Electrical Circuit Breaker,Electrical,1853.77,Net45,2022-01-20,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000200,V0482,Safety Pressure Gauge Premium,Safety,195.66,Net30,2024-03-16,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000201,V0111,Mechanical Flow Meter,Mechanical,3991.14,Net60,2022-01-29,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000202,V0329,Instrumentation Electric Motor Premium,Instrumentation,2899.02,Net30,2024-03-18,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000203,V0233,Mechanical Conveyor Belt,Mechanical,3253.32,Net15,2022-04-24,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000204,V0237,Mechanical Welding Rod Heavy Duty,Mechanical,786.83,Net60,2024-10-10,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000205,V0033,Structural Copper Wire Standard,Structural,2825.24,Net30,2021-03-01,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000206,V0246,Mechanical Electric Motor Premium,Mechanical,1012.57,Net45,2021-11-08,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000207,V0174,Structural Transformer Oil,Structural,549.02,Net30,2023-12-11,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000208,V0438,Instrumentation Flow Meter Premium,Instrumentation,1368.91,Net45,2024-08-19,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000209,V0002,Electrical Lubricant Heavy Duty,Electrical,2509.78,Net45,2023-01-06,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000210,V0156,Electrical Gearbox Premium,Electrical,1193.8,Net15,2023-05-16,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000211,V0435,Electrical Conveyor Belt Standard,Electrical,1407.46,Net45,2023-02-26,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000212,V0275,Electrical PVC Pipe Kit,Electrical,2204.23,Net60,2023-02-03,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000213,V0182,Mechanical Circuit Breaker Heavy Duty,Mechanical,3893.75,Net60,2021-03-16,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000214,V0262,Fluid Bearing Premium,Fluid,937.85,Net45,2024-12-16,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000215,V0466,Instrumentation Hydraulic Pump Premium,Instrumentation,3320.38,Net30,2022-09-04,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000216,V0073,Mechanical Fasteners Premium,Mechanical,3598.33,Net15,2023-01-03,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000217,V0149,Fluid Pneumatic Cylinder,Fluid,2069.68,Net30,2021-01-09,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000218,V0422,Electrical Safety Helmet Kit,Electrical,1566.74,Net999,2023-11-21,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000219,V0383,Mechanical Safety Helmet Standard,Mechanical,2540.17,Net30,2021-11-01,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000220,V0412,Electrical Lubricant Heavy Duty,Electrical,2480.59,Net45,2021-01-13,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000221,V0130,Mechanical Pressure Gauge Standard,Mechanical,2732.55,Net60,2022-11-16,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000222,V0095,Fluid Conveyor Belt Kit,Fluid,1341.31,Net30,2024-09-09,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000223,V0465,Structural Copper Wire Premium,Structural,1897.23,Net60,2023-07-17,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000224,V0097,Fluid Lubricant Standard,Fluid,286.53,Net60,2021-02-13,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000225,V0097,Mechanical Welding Rod Heavy Duty,Mechanical,908.51,Net60,2022-05-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000226,V0310,Safety Pneumatic Cylinder,Safety,236.34,Net30,2024-01-25,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000227,V0235,Fluid Conveyor Belt Kit,Fluid,1420.68,Net15,2024-09-01,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000228,V0210,Safety Control Panel,Safety,271.46,Net15,2024-07-09,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000229,V0239,Safety Transformer Oil Premium,Safety,147.06,Net45,2021-11-04,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000230,V0384,Structural Steel Rod Kit,Structural,1567.9,Net30,2022-01-12,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000231,V0243,Electrical Conveyor Belt Heavy Duty,Electrical,992.8,Net30,2022-02-23,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000232,V0479,Fluid Safety Helmet Kit,Fluid,1523.3,Net30,2022-09-23,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000233,V0277,Mechanical Safety Helmet Standard,Mechanical,2619.98,Net45,2021-04-11,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000234,V0353,Mechanical Pressure Gauge Standard,Mechanical,2886.48,Net15,2021-02-27,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000235,V0221,Structural Conveyor Belt Premium,Structural,382.87,Net30,2021-04-09,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000236, V0105 ,Safety Conveyor Belt,Safety,286.02,Net45,2021-12-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000237,null,Fluid Pneumatic Cylinder,Fluid,1977.2,Net15,2023-10-26,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000238,V0063,Electrical PVC Pipe Kit,Electrical,2261.94,Net45,2021-07-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000239, V0349 ,Safety Lubricant Standard,Safety,499.67,Net30,2022-01-24,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000240,V0250,Fluid Control Panel Premium,Fluid,2133.18,Net45,2023-03-18,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000241,V0324,Structural Lubricant,Structural,3697.01,Net60,2024-04-22,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000242,V0481,Electrical Pneumatic Cylinder Kit,Electrical,294.49,Net60,2024-02-18,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000243,V0483,Instrumentation Hydraulic Pump Premium,Instrumentation,3114.15,Net60,2021-03-14,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000244,V0073,Instrumentation Bearing Premium,Instrumentation,2911.41,Net15,2022-04-25,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000245,V0207,Safety Transformer Oil Heavy Duty,Safety,479.36,Net60,2022-06-10,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000246,V0364,Electrical Circuit Breaker,Electrical,1715.63,Net15,2021-12-16,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000247,V0200,Safety Conveyor Belt,Safety,293.68,Net45,2023-09-05,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000248,V0495,Mechanical Safety Helmet Standard,Mechanical,2539.09,Net15,2022-05-20,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000249, V0419 ,Mechanical Circuit Breaker Premium,Mechanical,3009.77,Net30,2024-04-19,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000250,V0036,Mechanical Copper Wire Heavy Duty,Mechanical,3735.52,Net30,2022-12-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000251,V0124,Instrumentation Flow Meter Heavy Duty,Instrumentation,3049.6,Net45,2023-07-27,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000252,V0109,Fluid Conveyor Belt,Fluid,2235.59,Net15,2023-09-12,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000253,V0480,Safety Hydraulic Pump Standard,Safety,107.23,Net30,2024-04-25,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000254,V0226,Safety Lubricant Standard,Safety,495.99,Net15,2022-08-10,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000255,V0110,Mechanical Pressure Gauge Standard,Mechanical,3108.77,Net15,2021-03-07,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000256,V0349,Electrical Steel Rod Kit,Electrical,619.3,Net30,2021-05-26,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000257,V0275,Structural Bearing,Structural,1894.74,Net60,2023-03-21,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000258,V0078,Structural Bearing Kit,Structural,1551.65,Net30,2022-02-12,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000259,V0488,Structural Lubricant,Structural,3733.21,Net15,2022-07-09,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000260,V0233,Electrical Steel Rod Standard,Electrical,1563.47,Net15,2021-10-06,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000261,V0467,Electrical Steel Rod,Electrical,904.82,Net30,2024-03-24,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000262,V0044,Safety Conveyor Belt,Safety,296.31,Net45,2021-03-05,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000263,V0244,Fluid Safety Helmet Premium,Fluid,131.37,Net60,2024-02-07,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON000264,V0006,Electrical Bearing Heavy Duty,Electrical,1749.96,Net30,2024-12-22,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
