invoice_id,po_id,vendor_id,invoiced_amount,invoice_date,payment_status,ingestion_timestamp,load_date,pipeline_run_id,source_file
INV000162,PO043586,V0095,198955.81,2025-07-31,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000163,PO064045,V0154,54248.93,2025-08-08,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000164,PO042558,V0167,404634.82,2025-06-30,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000165,null,V0068,752897.84,2025-01-15,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000166,PO002694,V0412,51927.65,2022-07-02,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000167,PO095004,V0141,1216611.82,2023-12-06,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000168,PO095260,V0473,62019.03,2026-02-04,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000169,PO069164,V0006,1479541.79,2025-07-27,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000170,PO025940,V0153,110597.19,2025-01-11,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000171,PO048926,V0192,82614.11,2023-11-22,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000172,PO042942,V0001,249391.3,2023-04-19,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000173,PO021835,V0153,152131.88,2023-06-15,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000174,PO018048,V0123,6884.71,2025-01-10,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000175,PO026106,V0034,1143601.89,2025-09-25,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000176,null,V0316,186273.5,2022-06-28,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000177,PO015708,V0282,70049.76,2023-04-29,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000178,PO021977,V0130,79.99,2022-03-08,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000179,PO044263,V0073,133877.09,2025-12-24,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000180,PO023777, V0362 ,4740.24,2024-03-12,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000181,PO030081,V0425,null,2024-12-10,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000182,PO066843,V0473,493234.97,2024-10-18,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000183,PO061374,V0451,1192310.02,2023-10-08,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000184,PO006777,V0113,1115262.26,2023-04-04,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000185,PO092788,V0344,16946.77,2024-12-26,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000186,PO055017,V0484,191528.01,2022-10-20,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000187,PO009475,V0235,16368.35,2024-06-20,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000188,PO058054,V0174,18750.58,2023-05-28,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000189,PO021960,V0285,845313.26,2024-04-22,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000190,PO005531,V0209,45906.21,2024-03-03,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000191,PO094857,V0189,82079.02,2022-07-19,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000192,PO003749,V0123,229979.52,2024-02-18,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000193,PO097505,V0340,19378.93,2024-01-26,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000194,PO098099,V0221,2065915.88,9999-99-99,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000195,PO013546,V0246,595016.52,2022-02-13,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000196,PO066200,V0036,8915.34,2026-01-03,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000197,PO034767,V0313,1397232.31,2024-12-07,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000198,PO073531,V0413,135033.69,2022-03-29,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000199,PO093558,V0466,1224144.89,2023-08-29,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000200,PO061088,V0486,528286.11,2023-05-01,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000201,PO095840,V0181,132088.01,2024-04-05,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000202,PO068841,V0252,122332.22,2024-04-05,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000203,PO054385,V0411,93714.19,2024-04-23,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000204,PO051006,V0433,8496.67,2024-01-03,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000205,PO046577,V0407,282566.78,2023-11-03,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000206,PO039354,V0250,609704.75,2025-10-03,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000207,PO062004,V0035,409920.27,2022-12-06,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000208,PO083212,V0359,26958.03,2025-11-05,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000209,PO052734,V0470,131882.89,2023-11-07,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000210,PO065319,V0471,65637.21,2025-03-21,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000211,PO089475,V0136,174802.88,2023-11-11,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000212,PO023665,V0084,99568.29,2023-07-23,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000213,PO067173,V0082,9532.18,2022-09-14,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000214,PO085617,V0396,515138.55,2024-02-26,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000215,PO093265,V0081,301149.58,2023-07-18,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000216,PO026737,V0411,133089.7,2023-08-07,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000217,PO094210,V0319,277993.81,2025-10-19,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000218,PO000855,V0424,32229.19,2023-01-10,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000219,PO090085,V0201,203242.0,2023-05-06,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000220,PO038624,V0183,42899.31,2023-12-03,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000221,PO007393,V0464,34264.27,2022-04-14,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000222,PO055681,V0220,-233405.57,2024-01-24,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000223,PO046718,V0469,2824.84,2025-05-24,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000224,PO087093,null,47526.77,2023-01-06,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000225,PO050860,V0380,197055.22,2024-04-12,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000226,PO026310,V0032,35247.04,2022-08-21,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000227,PO087456,V0468,75548.63,2023-04-24,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000228,PO063735,V0324,625275.84,2023-01-11,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000229,PO070468,V0283,30891.29,2022-08-10,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000230,PO052663,V0236,137085.84,2022-11-14,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000231,PO098507,V0090,168368.24,2024-06-30,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000232,PO012689,V0091,6953.34,2024-02-12,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000233,PO025343,V0500,121326.48,2024-02-28,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000234,PO037158, V0042 ,303600.09,2022-09-20,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000235,PO067864,V0446,173261.19,2023-04-05,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000236,PO052084,V0082,258745.78,2024-11-05,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000237,PO065734,V0204,21262.95,2024-12-26,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000238,PO089046,V0221,84993.66,2023-10-14,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000239,PO034699,V0280,89133.65,2023-03-09,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000240,PO080624,V0346,8523.66,2025-03-09,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000241,PO022672,V0163,636380.66,2024-04-02,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000242,PO025185,V0334,1597.16,2022-03-07,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000243,PO093385,V0453,119152.5,2025-12-05,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000244,PO042108,V0039,30963.23,2024-03-11,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000245,PO086203,V0292,36238.82,2025-03-17,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000246,PO051664,V0034,433594.54,2025-04-27,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000247,PO015709,V0422,24990.94,2023-04-02,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000248,PO091907,V0126,null,2025-08-08,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000249,PO049812,V0223,301296.78,2022-02-14,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000250,PO002812,V0208,176295.11,2023-12-24,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000251,PO056251,V0500,17474.9,2023-12-10,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000252,PO072083, V0154 ,29678.32,2024-03-02,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000253,PO034755,V0466,56572.01,2022-05-25,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000254,PO095743,V0088,112176.53,2024-04-26,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000255,PO011412,V0331,70900.01,2024-06-29,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000256,PO002912,V0491,158609.48,2023-05-11,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000257,PO067271,V0016,52435.49,2023-06-11,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000258,PO083764,V0013,33208.57,2025-11-24,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000259,PO008681,V0395,152038.98,2023-06-12,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000260,PO084897,V0341,155718.29,2025-01-06,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000261,PO083880,V0271,126075.45,2023-05-27,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000262,PO071296,null,1034371.33,2022-09-24,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000263,PO088615,V0127,1115283.45,2025-09-13,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000264,PO011112,V0387,237642.94,2024-01-28,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000265,PO037505,V0223,108073.94,2022-02-16,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000266,PO001803,V0495,20329.46,2023-06-02,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000267,PO008156,V0209,78627.15,2023-03-20,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000268,PO073657,V0026,26587.04,2024-02-02,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000269,PO039385,V0026,194501.4,2023-04-11,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000270,PO047255,null,43070.94,2024-04-27,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000271,PO021919,V0424,28000.23,2022-07-12,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000272,PO085982,V0181,95642.58,2023-01-25,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000273,PO060714,V0163,161634.32,2022-08-29,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000274,PO030307,V0244,137411.2,2022-08-12,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000275,PO016647,V0416,242935.57,2024-03-02,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000276,PO046844,V0001,25396.48,2022-05-30,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000277,PO096602,null,57056.5,2025-07-09,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000278,PO090736,V0361,2005838.23,2022-10-13,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000279,PO016372,V0238,20786.0,2022-05-21,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000280,PO077372,V0353,70778.87,2026-01-27,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000281,PO002050,V0037,19232.44,2024-10-03,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000282,PO031617,V0100,127916.89,2024-11-29,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000283,PO020933,V0464,105390.08,2022-10-29,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000284,PO029856,V0365,233796.13,2025-12-31,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000285,PO061435,V0404,148663.27,2025-07-07,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000286,PO072695,V0460,191044.13,2023-09-06,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000287,PO043017,V0234,955245.84,2022-11-18,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000288,PO007401,V0012,24269.78,2023-03-28,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000289,PO042643,V0081,null,2025-01-16,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000290,PO015152,V0108,638548.26,2023-01-25,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000291,PO051408,V0066,230638.37,2022-05-03,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000292,PO066691,V0096,65783.08,2024-03-26,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000293,PO004500,V0027,55218.54,2024-04-16,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000294,PO006296,V0101,100718.74,2025-04-20,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000295,PO059041,V0283,310409.86,2024-06-17,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000296,PO012184,V0468,-122188.73,2025-08-06,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000297,PO029300,V0413,108382.03,2024-02-11,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000298,PO012875,V0378,92149.14,2022-11-26,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000299,PO032712,V0020,270182.51,2023-09-14,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000300,PO005540,V0451,73690.63,2023-04-09,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000301,PO053352,V0244,9970.35,2023-01-20,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000302,PO061268,V0171,139216.54,2024-07-15,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000303,PO048355,V0112,164709.96,2025-10-30,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000304,PO002558,V0387,151710.83,2024-11-29,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000305,PO038361,V0491,76350.87,2023-03-10,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000306,PO082019,V0340,21047.91,2025-02-06,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000307,PO002201,V0378,1250.16,2025-10-02,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000308,PO068498, V0229 ,130118.08,2024-10-04,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000309,PO046976,V0263,24916.96,2025-11-17,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000310,PO021358,V0399,76625.97,2025-06-30,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000311,PO077506,V0304,21272.26,2023-05-17,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000312,PO002870,V0244,1137236.45,2024-04-16,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000313,PO061136,V0457,11744.58,2025-11-19,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000314,PO050109,V0351,27447.66,2023-12-06,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000315,PO094180,V0126,132263.39,2023-11-12,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000316,PO090273,V0011,190403.76,2025-09-28,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000317,PO038468,V0228,26891.29,2022-03-14,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000318,PO023329,V0199,null,2022-07-09,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000319,PO091413,V0407,40381.01,2023-12-21,Overdue,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000320,PO086832,V0348,53271.13,2023-11-30,Pending,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000321,PO003988,V0299,103303.51,2025-02-26,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
INV000322,PO058872,V0186,212105.31,2023-12-18,Paid,2026-07-09T18:01:56.751Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,invoices
