item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM0000448,ORD000128,PROD00226,1,33228.57,24.63
ITEM0000449,ORD000128,PROD00087,5,9237.82,7.84
ITEM0000450,ORD000128,PROD00290,4,41413.51,29.64
ITEM0000451,ORD000129,PROD00056,4,64832.21,1.29
ITEM0000452,ORD000129,PROD00253,2,30181.5,8.36
ITEM0000453,ORD000129,PROD00036,1,9080.54,31.24
ITEM0000454,ORD000129,PROD00194,5,1718.09,25.11
ITEM0000455,ORD000129,PROD_DUP_248,2,13444.93,22.53
ITEM0000456,ORD000130,PROD00132,3,1220.54,25.11
ITEM0000457,ORD000130,PROD00182,2,60233.51,7.09
ITEM0000458,ORD000130,PROD00240,1,56530.69,34.67
ITEM0000459,ORD000130,PROD00004,5,945.43,0.43
ITEM0000460,ORD000130,PROD00165,4,5849.47,6.38
ITEM0000461,ORD000131,PROD00082,-4,4931.74,4.5
ITEM0000462,ORD000131,PROD00197,1,2320.69,114.7
ITEM0000463,ORD000131,PROD00113,4,14490.24,2.38
ITEM0000464,ORD000131,PROD00293,1,6508.01,16.36
ITEM0000465,ORD000131,PROD00101,2,90820.31,5.88
ITEM0000466,ORD000131,PROD00269,4,2342.42,17.35
ITEM0000467,ORD000132,PROD_DUP_248,4,13444.93,4.53
ITEM0000468,ORD000132,PROD00054,5,59992.33,27.05
ITEM0000469,ORD000132,PROD00206,3,17398.64,15.74
ITEM0000470,ORD000133,PROD00186,4,10600.32,3.92
ITEM0000471,ORD000133,PROD00086,2,13674.52,31.56
ITEM0000472,ORD000133,PROD00105,3,16922.48,25.53
ITEM0000473,ORD000133,PROD00236,3,38161.26,21.34
ITEM0000474,ORD000133,PROD00025,4,2571.12,26.15
ITEM0000475,ORD000134,PROD00269,4,2342.42,18.95
ITEM0000476,ORD000134,PROD00058,4,8762.42,15.72
ITEM0000477,ORD000134,PROD00256,4,19894.86,34.47
ITEM0000478,ORD000134,PROD00171,5,1587.59,13.05
ITEM0000479,ORD000134,PROD_DUP_765,4,60305.75,5.06
ITEM0000480,ORD000134,PROD00042,5,851.12,31.22
ITEM0000481,ORD000135,PROD00064,2,6397.09,20.21
ITEM0000482,ORD000135,PROD00300,5,1163.82,23.74
ITEM0000483,ORD000135,PROD00040,2,6724.73,7.59
ITEM0000484,ORD000135,PROD00202,5,2205.47,25.33
ITEM0000485,ORD000135,PROD00119,2,1779.27,14.82
ITEM0000486,ORD000136,PROD00142,5,3142.8,17.65
ITEM0000487,ORD000136,PROD00286,2,11352.93,20.62
ITEM0000488,ORD000137,PROD00063,4,4748.54,28.02
ITEM0000489,ORD000137,PROD00114,1,129739.16,15.1
ITEM0000490,ORD000137,PROD00005,2,938.76,25.24
ITEM0000491,ORD000138,PROD00029,3,12387.11,23.11
ITEM0000492,ORD000138,PROD00289,1,1903.39,32.01
ITEM0000493,ORD000138,PROD00109,3,9016.47,8.67
ITEM0000494,ORD000139,PROD00036,3,9080.54,20.57
ITEM0000495,ORD000140,PROD00081,1,14240.57,25.66
ITEM0000496,ORD000140,PROD_DUP_765,3,60305.75,14.62
ITEM0000497,ORD000140,PROD00132,2,1220.54,18.75
ITEM0000498,ORD000140,PROD00236,1,38161.26,11.36
ITEM0000499,ORD000141,PROD00117,5,28499.09,28.07
ITEM0000500,ORD000141,PROD00035,1,7731.0,27.28
ITEM0000501,ORD000141,PROD00134,5,281.46,20.46
ITEM0000502,ORD000142,PROD00055,5,1893.42,30.71
ITEM0000503,ORD000143,PROD00059,2,1558.61,30.19
ITEM0000504,ORD000143,PROD00190,4,4989.53,18.5
ITEM0000505,ORD000143,PROD00040,1,6724.73,1.32
ITEM0000506,ORD000143,PROD00235,3,9096.22,30.47
ITEM0000507,ORD000143,PROD00147,2,10375.1,32.93
ITEM0000508,ORD000144,PROD00214,-2,9055.44,6.23
ITEM0000509,ORD000144,PROD00119,3,1779.27,21.8
ITEM0000510,ORD000144,PROD00074,0,2883.54,29.28
ITEM0000511,ORD000145,PROD00127,3,6869.22,31.96
ITEM0000512,ORD000145,PROD00175,3,5323.61,23.17
ITEM0000513,ORD000145,PROD00128,5,2957.45,1.8
ITEM0000514,ORD000145,PROD00184,1,99913.97,2.61
ITEM0000515,ORD000146,PROD00044,-2,36733.67,5.97
ITEM0000516,ORD000146,INVALID_PROD_35184,4,1893.42,18.01
ITEM0000517,ORD000146,PROD00173,4,77771.82,18.51
ITEM0000518,ORD000146,PROD00172,3,660.53,6.9
ITEM0000519,ORD000146,PROD00007,2,4079.3,20.9
ITEM0000520,ORD000146,PROD00169,4,8770.94,19.32
ITEM0000521,ORD000147,PROD00051,3,14882.87,19.8
ITEM0000522,ORD000147,PROD00091,3,922.64,28.51
ITEM0000523,ORD000147,PROD00053,3,1294.67,21.27
ITEM0000524,ORD000147,PROD00149,1,737.02,7.57
ITEM0000525,ORD000147,PROD00186,4,10600.32,20.32
ITEM0000526,ORD000148,PROD00212,3,18473.59,29.01
ITEM0000527,ORD000148,PROD00016,1,155813.5,5.33
ITEM0000528,ORD000149,PROD00155,3,6690.65,17.97
ITEM0000529,ORD000149,PROD00207,3,90137.22,24.19
ITEM0000530,ORD000149,PROD00096,5,15644.62,16.0
ITEM0000531,ORD000149,PROD00053,4,1294.67,22.37
ITEM0000532,ORD000149,PROD00161,2,89959.13,19.59
ITEM0000533,ORD000150,PROD00051,2,14882.87,4.81
ITEM0000534,ORD000151,PROD00274,2,3119.83,6.41
ITEM0000535,ORD000151,PROD00007,2,4079.3,25.72
ITEM0000536,ORD000151,PROD00090,4,12776.72,8.49
ITEM0000537,ORD000151,PROD00006,2,3286.66,33.86
ITEM0000538,ORD000152,PROD00124,5,31585.25,28.47
ITEM0000539,ORD000152,PROD00016,3,155813.5,25.61
ITEM0000540,ORD000153,PROD_DUP_765,5,60305.75,31.49
ITEM0000541,ORD000153,PROD00241,3,15219.97,30.68
ITEM0000542,ORD000153,PROD00250,2,2595.77,11.83
ITEM0000543,ORD000153,PROD00027,1,6786.44,1.25
ITEM0000544,ORD000153,PROD00038,1,3024.72,26.4
ITEM0000545,ORD000153,PROD00253,2,30181.5,34.11
ITEM0000546,ORD000154,PROD00222,3,529.14,26.07
ITEM0000547,ORD000154,PROD00273,5,5839.38,16.99
ITEM0000548,ORD000155,PROD00120,5,1922.05,7.68
ITEM0000549,ORD000155,PROD00283,2,34928.13,6.68
ITEM0000550,ORD000155,PROD00099,2,10679.39,22.78
ITEM0000551,ORD000155,PROD00245,1,77190.55,8.13
ITEM0000552,ORD000155,PROD00234,2,491.09,12.85
ITEM0000553,ORD000155,PROD00042,4,851.12,23.61
ITEM0000554,ORD000156,PROD00128,3,2957.45,12.12
ITEM0000555,ORD000156,PROD00002,0,13344.44,19.55
ITEM0000556,ORD000156,PROD00153,5,33477.66,21.42
ITEM0000557,ORD000157,PROD00178,4,11840.22,33.54
ITEM0000558,ORD000157,PROD00037,0,16473.88,11.39
ITEM0000559,ORD000158,PROD00132,5,1220.54,26.19
ITEM0000560,ORD000159,PROD00299,3,5860.91,29.61
ITEM0000561,ORD000159,PROD00018,3,57851.82,3.37
ITEM0000562,ORD000159,PROD00182,1,60233.51,32.09
ITEM0000563,ORD000160,PROD00255,3,8717.28,34.21
ITEM0000564,ORD000160,PROD00220,2,53302.28,21.19
ITEM0000565,ORD000160,PROD00172,1,660.53,17.38
ITEM0000566,ORD000160,PROD00073,2,36426.6,30.32
ITEM0000567,ORD000161,PROD00239,1,18153.0,33.45
ITEM0000568,ORD000161,PROD00111,5,8072.67,15.45
ITEM0000569,ORD000161,PROD00270,5,16051.61,8.05
ITEM0000570,ORD000161,PROD00158,4,255.24,11.21
ITEM0000571,ORD000161,PROD00062,1,1755.31,11.1
ITEM0000572,ORD000162,PROD00255,2,8717.28,29.44
ITEM0000573,ORD000162,PROD00054,1,59992.33,5.67
ITEM0000574,ORD000163,PROD00172,5,660.53,0.92
ITEM0000575,ORD000163,PROD00273,0,5839.38,24.67
ITEM0000576,ORD000163,PROD00191,1,18482.44,4.51
ITEM0000577,ORD000163,PROD00156,1,263.76,3.05
ITEM0000578,ORD000164,PROD00135,4,973.62,16.47
ITEM0000579,ORD000164,PROD00099,2,10679.39,21.23
ITEM0000580,ORD000164,PROD00006,2,3286.66,9.8
ITEM0000581,ORD000164,PROD00254,3,83824.83,10.69
ITEM0000582,ORD000164,PROD00211,3,235.37,0.73
ITEM0000583,ORD000165,PROD00034,1,2479.77,4.27
ITEM0000584,ORD000166,PROD00234,5,491.09,16.53
ITEM0000585,ORD000166,PROD00076,2,117743.14,12.51
ITEM0000586,ORD000166,PROD00238,2,10985.44,27.82
ITEM0000587,ORD000167,PROD00287,5,1349.9,31.72
ITEM0000588,ORD000167,PROD00252,4,8369.69,12.99
ITEM0000589,ORD000167,PROD00257,4,31755.6,27.64
ITEM0000590,ORD000167,PROD00044,5,36733.67,15.98
ITEM0000591,ORD000167,PROD00083,1,56427.07,1.36
ITEM0000592,ORD000168,PROD00130,3,11592.7,32.53
ITEM0000593,ORD000168,PROD00044,4,36733.67,3.97
ITEM0000594,ORD000168,PROD00016,4,155813.5,14.1
ITEM0000595,ORD000168,PROD00021,2,1935.05,12.17
ITEM0000596,ORD000168,PROD00164,5,136789.18,19.91
ITEM0000597,ORD000169,PROD00167,2,15629.7,1.15
ITEM0000598,ORD000169,PROD00157,5,7028.69,6.39
ITEM0000599,ORD000169,PROD00289,3,1903.39,7.98
ITEM0000600,ORD000169,PROD00216,-4,4233.5,34.2
ITEM0000601,ORD000169,PROD00039,3,4450.41,9.77
ITEM0000602,ORD000170,PROD00184,3,99913.97,23.58
ITEM0000603,ORD000170,PROD00019,4,39804.94,24.79
ITEM0000604,ORD000170,PROD00234,4,491.09,18.4
ITEM0000605,ORD000171,PROD00085,2,3944.47,26.68
ITEM0000606,ORD000171,PROD00020,4,70058.39,0.32
ITEM0000607,ORD000171,PROD00159,4,18880.93,4.37
ITEM0000608,ORD000171,PROD00207,1,90137.22,17.21
ITEM0000609,ORD000171,PROD00144,1,35676.4,24.29
ITEM0000610,ORD000172,PROD00210,4,116861.98,33.29
ITEM0000611,ORD000172,PROD00222,2,529.14,33.15
ITEM0000612,ORD000172,PROD00133,5,16317.65,114.7
ITEM0000613,ORD000172,PROD00238,4,10985.44,5.5
ITEM0000614,ORD000173,PROD00147,3,10375.1,16.23
ITEM0000615,ORD000174,PROD00217,5,21374.71,16.9
ITEM0000616,ORD000174,PROD00031,2,14324.32,27.93
ITEM0000617,ORD000174,PROD00052,4,8276.3,25.92
ITEM0000618,ORD000174,PROD00294,2,12314.4,5.63
ITEM0000619,ORD000175,PROD00271,1,69182.89,6.71
ITEM0000620,ORD000175,PROD00219,3,916.28,28.49
ITEM0000621,ORD000175,PROD00195,3,45234.5,5.81
ITEM0000622,ORD000176,PROD00244,-1,358.32,9.49
ITEM0000623,ORD000177,PROD00139,2,12429.19,31.09
ITEM0000624,ORD000177,PROD00241,-3,15219.97,28.44
ITEM0000625,ORD000177,PROD00170,2,12487.59,30.64
ITEM0000626,ORD000177,PROD00106,1,1535.04,3.82
ITEM0000627,ORD000178,PROD00014,-2,10284.38,0.41
ITEM0000628,ORD000178,PROD00206,5,17398.64,12.62
ITEM0000629,ORD000178,PROD00039,3,4450.41,14.83
ITEM0000630,ORD000178,PROD00126,3,14276.93,23.44
ITEM0000631,ORD000178,PROD00218,1,808.31,33.72
ITEM0000632,ORD000179,PROD00293,5,6508.01,14.46
ITEM0000633,ORD000179,PROD00274,3,3119.83,7.34
ITEM0000634,ORD000179,PROD00163,5,49503.31,4.45
ITEM0000635,ORD000179,PROD00189,1,9958.04,21.42
ITEM0000636,ORD000179,PROD00160,1,4270.13,6.82
ITEM0000637,ORD000180,PROD00118,3,85972.81,33.22
ITEM0000638,ORD000180,PROD00171,2,1587.59,0.98
ITEM0000639,ORD000180,PROD00162,1,44239.81,17.8
ITEM0000640,ORD000180,PROD00231,2,2536.84,28.79
ITEM0000641,ORD000180,PROD00184,2,99913.97,17.23
ITEM0000642,ORD000181,PROD00141,5,738.47,8.58
ITEM0000643,ORD000181,PROD00145,0,7654.14,19.89
ITEM0000644,ORD000181,PROD00070,4,70038.79,33.61
ITEM0000645,ORD000182,PROD00187,2,8729.44,27.48
ITEM0000646,ORD000182,PROD00288,3,12413.32,22.86
ITEM0000647,ORD000182,PROD00299,1,5860.91,29.63
ITEM0000648,ORD000183,PROD00185,3,88426.11,6.93
ITEM0000649,ORD000183,PROD00048,4,74181.94,21.51
ITEM0000650,ORD000184,PROD00073,3,36426.6,5.02
ITEM0000651,ORD000184,PROD00185,1,88426.11,4.35
ITEM0000652,ORD000185,PROD00112,2,958.5,8.09
ITEM0000653,ORD000186,PROD00300,3,1163.82,17.8
ITEM0000654,ORD000186,PROD00137,2,35792.4,5.44
ITEM0000655,ORD000186,PROD00219,1,916.28,31.86
ITEM0000656,ORD000186,PROD00135,3,973.62,24.45
ITEM0000657,ORD000186,PROD00182,4,60233.51,6.07
ITEM0000658,ORD000186,PROD00056,4,64832.21,25.48
ITEM0000659,ORD000187,PROD00225,1,525.71,5.08
ITEM0000660,ORD000187,PROD00013,2,1794.74,13.79
ITEM0000661,ORD000188,PROD00244,4,358.32,28.55
ITEM0000662,ORD000188,PROD00142,1,3142.8,11.77
ITEM0000663,ORD000189,PROD00084,5,49768.99,33.5
ITEM0000664,ORD000190,PROD00004,2,945.43,18.62
ITEM0000665,ORD000190,PROD00020,4,70058.39,22.28
ITEM0000666,ORD000190,PROD00087,5,9237.82,15.48
ITEM0000667,ORD000191,PROD00252,4,8369.69,21.87
ITEM0000668,ORD000191,PROD00136,2,15602.8,22.36
ITEM0000669,ORD000191,PROD00100,2,9419.26,7.56
ITEM0000670,ORD000191,PROD00297,2,1866.66,125.17
ITEM0000671,ORD000192,PROD00226,2,33228.57,21.98
ITEM0000672,ORD000192,PROD00268,4,247.24,27.56
ITEM0000673,ORD000192,PROD00176,2,10514.42,31.59
ITEM0000674,ORD000192,PROD00058,0,8762.42,19.87
ITEM0000675,ORD000193,PROD00233,2,5457.87,34.59
ITEM0000676,ORD000193,PROD00108,2,13444.93,31.66
ITEM0000677,ORD000193,PROD00067,5,16473.79,33.13
ITEM0000678,ORD000193,PROD00160,5,4270.13,26.85
ITEM0000679,ORD000193,PROD00233,3,5457.87,24.39
ITEM0000680,ORD000194,PROD00279,-1,13479.28,2.06
ITEM0000681,ORD000194,PROD00015,5,3631.08,30.5
ITEM0000682,ORD000194,PROD00063,5,4748.54,9.77
ITEM0000683,ORD000194,PROD00166,5,13792.77,8.21
ITEM0000684,ORD000195,PROD00265,4,7815.58,12.63
ITEM0000685,ORD000195,PROD00016,0,155813.5,32.76
ITEM0000686,ORD000195,PROD00030,4,46619.52,9.91
ITEM0000687,ORD000196,PROD00007,2,4079.3,4.26
ITEM0000688,ORD000196,PROD00013,1,1794.74,14.81
ITEM0000689,ORD000196,PROD00265,4,7815.58,11.83
ITEM0000690,ORD000197,PROD00174,5,6796.1,1.51
ITEM0000691,ORD000197,PROD00225,2,525.71,21.77
ITEM0000692,ORD000197,PROD00066,4,5087.99,11.87
ITEM0000693,ORD000197,PROD00064,3,6397.09,10.8
ITEM0000694,ORD000197,PROD00116,5,72895.77,31.97
ITEM0000695,ORD000198,PROD00133,4,16317.65,13.51
ITEM0000696,ORD000198,PROD00152,5,4664.81,31.65
ITEM0000697,ORD000198,PROD00194,4,1718.09,19.46
ITEM0000698,ORD000198,PROD00215,5,13895.27,32.76
ITEM0000699,ORD000198,PROD00185,5,88426.11,2.64
ITEM0000700,ORD000198,PROD00028,4,59359.69,16.02
ITEM0000701,ORD000199,PROD00149,1,737.02,22.86
ITEM0000702,ORD000199,PROD00163,2,49503.31,33.85
ITEM0000703,ORD000199,PROD00109,1,9016.47,23.65
ITEM0000704,ORD000199,PROD00076,3,117743.14,127.62
ITEM0000705,ORD000200,PROD00021,4,1935.05,12.06
ITEM0000706,ORD000200,PROD00229,3,17916.53,34.5
ITEM0000707,ORD000200,PROD_DUP_248,2,13444.93,27.07
ITEM0000708,ORD000201,PROD00082,4,4931.74,27.17
ITEM0000709,ORD000201,PROD00187,4,8729.44,34.62
ITEM0000710,ORD000202,PROD00003,1,47677.98,23.09
ITEM0000711,ORD000202,PROD00179,5,11703.98,24.7
ITEM0000712,ORD000203,PROD00195,-1,45234.5,18.89
ITEM0000713,ORD000203,PROD00001,3,107560.75,7.45
ITEM0000714,ORD000203,PROD00024,2,18935.15,9.4
ITEM0000715,ORD000203,PROD00126,4,14276.93,20.59
ITEM0000716,ORD000204,PROD00275,3,1589.33,34.93
ITEM0000717,ORD000204,PROD00226,1,33228.57,14.92
ITEM0000718,ORD000204,PROD00140,4,10466.68,8.39
ITEM0000719,ORD000204,PROD00017,1,42741.8,2.78
ITEM0000720,ORD000204,PROD00250,3,2595.77,13.56
ITEM0000721,ORD000204,PROD00196,2,19028.45,15.28
ITEM0000722,ORD000205,PROD00245,4,77190.55,25.87
ITEM0000723,ORD000205,PROD00192,5,9826.54,5.22
ITEM0000724,ORD000205,PROD00256,3,19894.86,17.71
ITEM0000725,ORD000206,PROD00033,3,25099.93,17.61
ITEM0000726,INVALID_ORD_53430,PROD00215,2,13895.27,6.02
ITEM0000727,ORD000206,PROD00070,2,70038.79,20.48
ITEM0000728,ORD000206,PROD00082,1,4931.74,0.5
ITEM0000729,ORD000206,PROD00063,2,4748.54,24.36
ITEM0000730,ORD000206,PROD00140,5,10466.68,14.7
ITEM0000731,ORD000207,PROD00037,3,16473.88,3.87
ITEM0000732,ORD000207,PROD00195,-4,45234.5,11.05
ITEM0000733,ORD000207,PROD00119,5,1779.27,24.0
ITEM0000734,ORD000207,PROD00190,4,4989.53,27.54
ITEM0000735,ORD000208,PROD00205,3,6001.17,13.47
ITEM0000736,ORD000208,PROD00247,4,60305.75,0.29
ITEM0000737,ORD000208,PROD00176,2,10514.42,30.82
ITEM0000738,ORD000208,PROD00037,4,16473.88,21.81
ITEM0000739,ORD000209,PROD00069,5,1031.99,5.03
ITEM0000740,ORD000209,PROD00142,2,3142.8,24.04
ITEM0000741,ORD000209,PROD00021,4,1935.05,28.94
ITEM0000742,ORD000209,PROD00119,5,1779.27,1.21
ITEM0000743,ORD000209,PROD00246,2,49840.91,15.11
ITEM0000744,ORD000210,PROD00084,1,49768.99,3.11
ITEM0000745,ORD000210,PROD00291,0,68752.62,2.76
ITEM0000746,ORD000211,PROD00135,1,973.62,18.61
ITEM0000747,ORD000211,PROD00256,3,19894.86,12.44
ITEM0000748,ORD000211,PROD00054,3,59992.33,21.3
ITEM0000749,ORD000211,PROD00178,4,11840.22,11.11
ITEM0000750,ORD000211,PROD00293,5,6508.01,24.94
ITEM0000751,ORD000212,PROD00169,3,8770.94,31.99
ITEM0000752,ORD000212,PROD00127,2,6869.22,28.2
ITEM0000753,ORD000213,PROD00276,4,3225.79,22.87
ITEM0000754,ORD000213,PROD00168,4,786.46,21.0
ITEM0000755,ORD000213,PROD00057,4,6857.15,32.7
ITEM0000756,ORD000213,PROD00241,4,15219.97,6.86
ITEM0000757,ORD000213,PROD00275,3,1589.33,12.67
ITEM0000758,ORD000213,PROD_DUP_765,4,60305.75,25.44
ITEM0000759,ORD000214,PROD00047,1,1949.22,28.59
ITEM0000760,ORD000215,PROD00030,5,46619.52,23.66
ITEM0000761,ORD000216,PROD00097,5,8629.08,3.53
ITEM0000762,ORD000217,PROD00039,5,4450.41,12.31
ITEM0000763,ORD000217,PROD00088,3,9502.99,14.6
ITEM0000764,ORD000217,PROD00019,1,39804.94,7.6
ITEM0000765,ORD000218,PROD00109,3,9016.47,6.6
ITEM0000766,ORD000218,PROD00066,3,5087.99,112.15
ITEM0000767,ORD000218,PROD00254,3,83824.83,26.49
ITEM0000768,ORD000218,PROD00034,3,2479.77,30.95
ITEM0000769,ORD000218,PROD00098,3,101886.16,0.51
ITEM0000770,ORD000219,PROD00109,2,9016.47,29.92
ITEM0000771,ORD000219,PROD00290,5,41413.51,147.11
ITEM0000772,ORD000219,PROD00104,-1,10809.0,21.69
ITEM0000773,ORD000219,PROD00050,5,635.92,24.59
ITEM0000774,ORD000219,PROD00067,4,16473.79,17.13
ITEM0000775,ORD000220,PROD00226,4,33228.57,12.49
ITEM0000776,ORD000220,PROD00173,3,77771.82,10.08
ITEM0000777,ORD000220,PROD00093,4,799.0,31.2
ITEM0000778,ORD000221,PROD00296,2,75276.41,24.77
ITEM0000779,ORD000221,PROD00036,3,9080.54,7.27
ITEM0000780,ORD000222,PROD00128,5,2957.45,21.66
ITEM0000781,ORD000222,PROD00170,5,12487.59,15.63
ITEM0000782,ORD000223,PROD00290,1,41413.51,21.13
ITEM0000783,ORD000223,PROD00231,1,2536.84,34.52
ITEM0000784,ORD000223,PROD00125,5,3811.77,16.17
ITEM0000785,ORD000223,PROD00148,2,46265.49,14.75
ITEM0000786,ORD000223,INVALID_PROD_90081,1,922.64,29.97
ITEM0000787,ORD000223,PROD00167,0,15629.7,9.66
ITEM0000788,ORD000224,PROD00129,2,55423.01,7.36
ITEM0000789,ORD000224,PROD00289,4,1903.39,5.47
ITEM0000790,ORD000224,PROD00004,1,945.43,32.19
ITEM0000791,ORD000224,PROD00204,5,56411.49,17.8
ITEM0000792,ORD000225,PROD00229,5,17916.53,1.97
ITEM0000793,ORD000225,PROD00097,5,8629.08,0.5
ITEM0000794,ORD000225,PROD00031,4,14324.32,11.97
ITEM0000795,ORD000225,PROD00218,4,808.31,9.93
ITEM0000796,ORD000225,PROD00212,1,18473.59,10.82
ITEM0000797,ORD000226,PROD00124,3,31585.25,7.58
ITEM0000798,ORD000227,PROD00194,3,1718.09,23.46
ITEM0000799,ORD000227,PROD00271,3,69182.89,11.7
ITEM0000800,ORD000227,PROD00103,3,210.19,7.14
ITEM0000801,ORD000228,PROD00264,3,57779.76,34.73
ITEM0000802,ORD000229,PROD00198,3,88452.16,31.96
ITEM0000803,ORD000229,PROD00211,1,235.37,32.25
ITEM0000804,ORD000229,PROD00118,2,85972.81,6.38
ITEM0000805,ORD000229,PROD00140,5,10466.68,0.3
ITEM0000806,ORD000229,PROD00066,3,5087.99,12.36
ITEM0000807,ORD000229,PROD00189,2,9958.04,16.96
ITEM0000808,ORD000230,PROD00036,3,9080.54,7.49
ITEM0000809,ORD000230,PROD00242,1,49321.02,17.03
ITEM0000810,ORD000230,PROD00287,2,1349.9,7.01
ITEM0000811,ORD000231,PROD00160,2,4270.13,22.33
ITEM0000812,ORD000231,PROD00157,5,7028.69,9.11
ITEM0000813,ORD000232,PROD_DUP_765,3,60305.75,19.1
ITEM0000814,ORD000232,PROD00109,3,9016.47,24.05
ITEM0000815,ORD000232,PROD00225,5,525.71,15.08
ITEM0000816,ORD000232,PROD00159,5,18880.93,28.69
ITEM0000817,ORD000233,PROD00159,2,18880.93,30.76
ITEM0000818,ORD000233,PROD00009,5,11170.3,11.7
ITEM0000819,ORD000233,PROD00085,5,3944.47,13.31
ITEM0000820,ORD000233,PROD00075,2,16738.37,11.46
ITEM0000821,ORD000233,PROD00082,4,4931.74,25.12
ITEM0000822,ORD000234,PROD00085,4,3944.47,9.47
ITEM0000823,ORD000234,PROD00124,3,31585.25,34.23
ITEM0000824,ORD000234,PROD00054,1,59992.33,10.44
ITEM0000825,ORD000234,PROD00198,1,88452.16,30.45
ITEM0000826,ORD000234,PROD00258,5,11131.97,18.2
ITEM0000827,ORD000235,PROD00087,3,9237.82,34.47
ITEM0000828,ORD000235,PROD00126,5,14276.93,14.95
ITEM0000829,ORD000235,PROD00214,1,9055.44,1.65
ITEM0000830,ORD000235,PROD00277,2,10462.69,3.55
ITEM0000831,ORD000236,PROD00063,4,4748.54,16.41
ITEM0000832,ORD000237,PROD00105,4,16922.48,27.48
ITEM0000833,ORD000237,PROD00283,1,34928.13,5.52
ITEM0000834,ORD000238,PROD00040,4,6724.73,12.85
ITEM0000835,ORD000239,PROD00079,2,11534.5,7.57
ITEM0000836,ORD000239,PROD00125,4,3811.77,23.76
ITEM0000837,ORD000239,PROD00003,5,47677.98,16.98
ITEM0000838,ORD000239,PROD00063,5,4748.54,6.56
ITEM0000839,ORD000239,PROD00094,0,18989.87,29.69
ITEM0000840,ORD000239,PROD00234,4,491.09,20.14
ITEM0000841,ORD000240,PROD00003,1,47677.98,26.31
ITEM0000842,ORD000241,PROD00193,3,33770.04,28.73
ITEM0000843,ORD000241,PROD00151,3,75177.2,7.66
ITEM0000844,ORD000241,PROD00247,1,60305.75,9.96
ITEM0000845,ORD000241,PROD00223,5,31608.39,21.92
ITEM0000846,ORD000242,PROD00283,-4,34928.13,16.89
ITEM0000847,ORD000242,PROD00096,1,15644.62,21.81
ITEM0000848,ORD000242,PROD00267,1,5023.39,25.45
ITEM0000849,ORD000242,PROD00291,1,68752.62,3.96
ITEM0000850,ORD000242,PROD00007,1,4079.3,24.86
ITEM0000851,ORD000242,PROD00039,5,4450.41,26.39
ITEM0000852,ORD000243,PROD00197,2,2320.69,1.5
ITEM0000853,ORD000243,PROD00113,1,14490.24,12.12
ITEM0000854,ORD000243,PROD00271,2,69182.89,23.79
ITEM0000855,ORD000243,PROD00043,4,5667.41,28.11
ITEM0000856,ORD000244,PROD00275,4,1589.33,0.25
ITEM0000857,ORD000244,PROD00171,2,1587.59,26.39
ITEM0000858,ORD000244,PROD00120,1,1922.05,20.07
ITEM0000859,ORD000244,PROD00174,2,6796.1,141.68
ITEM0000860,ORD000245,PROD00268,3,247.24,12.0
ITEM0000861,ORD000246,PROD00002,5,13344.44,19.17
ITEM0000862,ORD000246,PROD00251,4,37604.62,17.65
ITEM0000863,ORD000246,PROD00252,1,8369.69,25.41
ITEM0000864,ORD000247,PROD00231,4,2536.84,1.41
ITEM0000865,ORD000247,PROD00119,3,1779.27,2.95
ITEM0000866,ORD000247,PROD00227,2,2030.73,15.49
ITEM0000867,ORD000247,PROD00071,5,6126.45,29.64
ITEM0000868,ORD000247,PROD00121,-2,79730.15,3.78
ITEM0000869,ORD000247,PROD00033,2,25099.93,6.84
ITEM0000870,ORD000248,PROD00038,5,3024.72,6.26
ITEM0000871,ORD000249,PROD00033,1,25099.93,29.12
ITEM0000872,ORD000249,PROD00244,1,358.32,23.39
ITEM0000873,ORD000249,PROD00181,4,34804.16,19.47
ITEM0000874,ORD000250,PROD00046,2,3348.49,8.91
ITEM0000875,ORD000250,PROD00013,3,1794.74,2.81
ITEM0000876,ORD000250,PROD00267,1,5023.39,3.49
ITEM0000877,ORD000250,PROD00141,3,738.47,24.33
ITEM0000878,ORD000250,PROD00214,1,9055.44,9.38
ITEM0000879,ORD000250,PROD00015,1,3631.08,27.66
ITEM0000880,ORD000251,PROD00170,1,12487.59,33.17
ITEM0000881,ORD000251,PROD00021,2,1935.05,19.43
ITEM0000882,ORD000251,PROD00180,2,45620.93,5.68
ITEM0000883,ORD000252,PROD00166,2,13792.77,32.11
ITEM0000884,ORD000252,PROD00094,5,18989.87,16.6
ITEM0000885,ORD000253,PROD00258,4,11131.97,6.0
ITEM0000886,ORD000253,PROD00098,2,101886.16,16.54
ITEM0000887,ORD000253,PROD00009,2,11170.3,31.3
ITEM0000888,ORD000253,PROD00295,5,6438.13,24.99
ITEM0000889,ORD000253,PROD00158,4,255.24,4.74
ITEM0000890,ORD000253,PROD00300,5,1163.82,13.75
ITEM0000891,ORD000254,PROD00123,5,16024.54,14.57
ITEM0000892,ORD000254,PROD00086,2,13674.52,34.32
ITEM0000893,ORD000255,PROD00160,1,4270.13,1.98
ITEM0000894,ORD000255,PROD00218,2,808.31,4.08
ITEM0000895,ORD000256,PROD00048,3,74181.94,30.88
ITEM0000896,ORD000256,PROD00091,4,922.64,30.41
ITEM0000897,ORD000257,PROD00112,2,958.5,9.66
